type,id,tags.crossing,tags.highway,tags.junction,tags.name,tags.note,tags.name:vi,tags.access,tags.traffic_signals:direction,tags.fixme,nodes,tags.lanes,tags.surface,tags.name:en,tags.ref,tags.name:zh,tags.hgv,tags.maxweight:conditional,tags.maxweight,tags.maxspeed,tags.oneway,tags.motor_vehicle,tags.motorcycle,tags.bicycle,tags.mofa,tags.moped,tags.old_name,tags.motorcar,tags.bus:lanes,tags.motor_vehicle:lanes,tags.motorcycle:lanes,tags.taxi:lanes,tags.foot,tags.bridge,tags.layer,tags.horse,tags.alt_name,tags.service,tags.bicycle:oneway,tags.addr:district,tags.motorcycle:oneway,tags.construction,tags.int_ref,tags.hgv:lanes,tags.moped:lanes,tags.addr:city,tags.destination:street:backward,tags.destination:street:forward,tags.description,tags.turn:lanes:forward,tags.oneway:bicycle,tags.oneway:hgv,tags.oneway:moped,tags.oneway:motorcycle,tags.oneway:psv,tags.lanes:backward,tags.lanes:forward,tags.turn:lanes,tags.mofa:lanes,tags.footway,tags.bus,tags.oneway:motorcar,tags.hgv:conditional,tags.motorroad,tags.lanes:motorcycle,tags.cycleway,tags.surfaces,tags.maxspeed:bus,tags.maxspeed:hgv,tags.maxspeed:hgv_articulated,tags.maxspeed:motor_vehicle,tags.hgv_articulated,tags.psv:conditional,tags.moped:oneway,tags.destination:street,tags.maxweight:hgv,tags.maxweight:hgv:conditional,tags.maxweight:hgv_articulated,tags.overtaking,tags.motor_vehicle:conditional,tags.addr:subdistrict,tags.psv,tags.area,tags.car,tags.maxheight,tags.maxweight:lanes,tags.destination:ref,tags.source,tags.maxspeed:articulated_hgv,tags.maxspeed:motor_car,tags.hgv_articulated:conditional,tags.name:de,tags.destination:district,tags.bus:conditional,tags.ski,tags.snowmobile,tags.wheelchair,tags.turn:lanes:backward,tags.oneway:mopeds,tags.amenity,tags.religion,tags.sidewalk,tags.old_name:fr,tags.old_name:vi,tags.name:ja,tags.name:th,tags.oneway:mofa,tags.lit,tags.name:vi-hani,tags.old_name:en,tags.old_name:zh,tags.width,tags.old_name:1955-1975,tags.old_name:1897-1955,tags.old_name:1871-1897,tags.name:id,tags.maxspeed:lanes,tags.source:maxspeed,tags.maxspeed:motorcar,tags.destination:street:to,tags.taxi:conditional,tags.bicycle:lanes,tags.tunnel,tags.proposed,tags.destination:lanes,tags.destination:street:en,tags.level,tags.destination:int_ref,tags.covered,tags.truck,tags.lanes:bus,tags.lanes:motor_vehicle,tags.motorcycle:conditional,tags.stop,tags.minspeed,tags.bridge:name,tags.alt_name:en,tags.vehicle,tags.motorcar:forward,tags.date,tags.lay,tags.motorcycle:lanes:foward,tags.motor_vehicle:lanes:forward,tags.lanes:motorcycle:forward,tags.narrow,tags.information,tags.postal_code,tags.maxpeed:hgv,tags.hgv;conditional,tags.cutting,tags.maxspeed:advisory,tags.destination:forward
way,290403930,,trunk,,Quốc lộ 1,,,,,,"[1958801410, 676029957]",,,,1,,,,,,yes,,,,,,,,,,,,,yes,1,,,,,,,,AH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,290622326,,residential,,,,,,,,"[542685599, 2941361722, 2941361723]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,322191373,,trunk,,Xa Lộ Hà Nội,,,,,,"[2024973315, 4066319852, 2028465702, 1271148311, 676116558, 2028465937, 676116238, 4066297972, 4066297973, 676115970, 5735480594, 4066297975, 795262657, 4066304444, 4066304445, 4066307262, 4066321022, 2028465800]",3,,Hanoi Highway,QL.52,,,,,80,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,330532290,,trunk,,Điện Biên Phủ,,,,,,"[1497312959, 1226494768, 676534185, 676534187]",,,,,,,,,60,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,330532292,,secondary,,Đường Đỗ Xuân Hợp,,,,,,"[2028465717, 5748737730, 676035822, 2217837564]",1,asphalt,Do Xuan Hop,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,330532302,,trunk,,Xa Lộ Hà Nội,,,,,,"[2028465800, 4066321021, 2024972839, 2360063334, 4066321020, 2024973184, 676115971, 4066321019, 2623035424, 1127297776, 1834116788, 4066321017, 676115512, 676115514, 3985459711, 676038965, 4066321016, 1834116863]",3,asphalt,,QL.52,,,,,80,yes,,no,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,330532305,,trunk,,Xa Lộ Hà Nội,,,,,,"[6627017363, 6627017364, 3647300401, 676038267, 2028465889]",3,asphalt,,QL.52,,,,,80,yes,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,330532351,,trunk,,Xa Lộ Hà Nội,,,,,,"[6616634721, 2984625916, 676029152, 2024973137, 2951381866, 676029156, 676029176, 6796279307, 6616505161, 6616505162, 2024973238, 676029180, 2024973329, 676025037]",3,asphalt,,QL.1,,,,,,yes,,no,,no,no,,,,,,,,,,,,,,,,,AH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,330532357,,primary,,Xô Viết Nghệ Tĩnh,,,,,,"[676534735, 1497276515]",2,asphalt,Xo Viet Nghe Tinh Road,,乂静苏维埃路,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,404356158,,trunk,,Điện Biên Phủ,,,,,,"[676534187, 766466151, 676534188, 4066357030, 1497312833, 5738206939, 403556180, 676534189]",,,,,,,,,60,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,408241500,,trunk,roundabout,Vòng xoay Điện Biên Phủ,,,,,,"[1998235262, 1797562608, 4122304306, 676561471, 2233152864, 4066381579, 676561476, 4122304307, 676561480, 676561482, 1998235279, 676561486, 676561488, 676561490]",,,Dien Bien Phu Roundabout,,奠边府路环形交叉,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,431656677,,primary,roundabout,,,,,,,"[634134022, 5762610078, 4623110642, 634134024, 5762610076, 5762610075, 5762610074, 634134026, 6727431062, 6727431063, 634134027, 634134028, 4623110639, 5762610073, 1793489526, 634134030, 634134031, 5762610072, 634134032, 4613344546, 5762610071, 634134017, 5762610085, 5762610084, 5762610083, 5762610082, 2498090917, 634134018, 5762610081, 5762610079, 5762610080, 6791076690, 4623110641, 634134021, 634134022]",3,asphalt,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,518602575,,residential,,Hẻm 650 Điện Biên Phủ,,,,,,"[698217115, 5059499330, 698217117, 726943896, 5059499321, 5059499324, 698217105]",,concrete,,,,,,,,,no,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,518855289,,service,,,,,,,,"[5764945073, 698217136]",,,,,,,,,,,,,,,,,,,,,,,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,566551500,,trunk,,Xa Lộ Hà Nội,,,,,,"[676025037, 676025042, 2024973313, 2217907250, 676025043, 676025044, 5994560150]",3,asphalt,,QL.1,,,,,,yes,,no,,no,no,,,,,,,,,,,,,,,,,AH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,604442425,,primary_link,,,,,,,,"[676534185, 2028466048, 2028465820, 2028465981]",,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,604451851,,trunk_link,,Nguyễn Hoàng,,,,,,"[676115970, 2028465857, 5735480591, 5735480592, 5735480588]",,asphalt,Nguyen Hoang,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,604795865,,service,,,,,,,,"[696860137, 5737933052]",,,,,,,,,,,,,,,,,,,,,,,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,606221878,,trunk,,,,,,,,"[5748311894, 678485775]",,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,635485850,,trunk,,Xa Lộ Hà Nội,,,,,,"[5994560150, 5455910307, 676024888, 676024889, 6616542140, 6616542139, 5455870968, 6616542141, 6616505165, 6777693315]",3,asphalt,,QL.1,,,,,,yes,,no,,no,no,,,,,,,,,,,,,,,,,AH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,715843010,,primary,,Đường Nguyễn Văn Cừ,,,,,,"[5780783992, 3150775229, 5780784040, 6754353885, 634134026]",3,asphalt,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,717202034,,trunk,,Đường Võ Văn Kiệt,,,,,,"[6783220942, 4609356095, 366385435, 4609356034, 366388035, 366389785, 925138131, 366409967, 1996655322, 1996654622, 1996654091, 678475814, 1996654010]",3,asphalt,,,,,,,60,yes,,no,no,,,,designated,,,,,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,719482078,,trunk,,Xa Lộ Hà Nội,,,,,,"[6754296820, 6754296823, 676035822, 6760299234, 6754296825]",4,asphalt,,QL.52,,,,,80,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,719482083,,trunk,,Xa Lộ Hà Nội,,,,,,"[6754296833, 676035152]",2,asphalt,,QL.52,,,,,80,yes,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,719488944,,trunk,,Xa Lộ Hà Nội,,,,,,"[676036667, 6754371057, 6754371056, 6754371055, 6754371054, 6754371053, 6754371052]",1,asphalt,,QL.52,,,,,,yes,no,yes,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,719489275,,trunk,,Xa Lộ Hà Nội,,,,,,"[676036667, 676036668]",3,asphalt,,QL.52,,,,,50,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,719489276,,trunk,,Xa Lộ Hà Nội,,,,,,"[676036668, 676036669, 6789357208, 6789357203, 6789357204, 6789357205, 6789357206, 2028465959]",4,asphalt,,QL.52,,,,,50,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,719495580,,trunk,,Xa Lộ Hà Nội,,,,,,"[676038761, 2028465760, 1834116933, 1834116969, 676038341, 4066307264, 676038342, 4066307265, 1834117096, 1834117114]",3,asphalt,,QL.52,,,,,80,yes,,no,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,719495581,,trunk,,Xa Lộ Hà Nội,,,,,,"[6754400267, 1834117098, 676038646, 6754400256, 676038658, 6754400257, 676038668, 6754400259]",3,asphalt,,QL.52,,,,,80,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,722367496,,primary,,Đinh Bộ Lĩnh,,,,,,"[6775866283, 696860166]",3,asphalt,,,,,,,60,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,722613243,,trunk,,Xa Lộ Hà Nội,,,,,,"[6778239974, 676031307, 1958801428]",3,asphalt,,QL.52,,,,3.5,80,yes,,no,no,no,no,,,designated||,yes|designated|designated,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,80,60,,80,,,,,,,,,,,,,,,3.5||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,724410507,,footway,,,,,,,,"[698217101, 6794526672]",,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,724421309,,residential,,Đường Phan Phú Tiên,,,,,,"[1997154550, 4979973982, 678474547]",2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,725193313,,trunk,,Đường Võ Văn Kiệt,,,,,,"[6800521431, 925138129, 4609356053, 6773080785, 6637456771, 6778157820, 6778157810, 6637456770, 925138136, 3181284828, 678487903, 925138132, 6783343524]",2,asphalt,,,,,,,60,yes,designated,no,no,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32577628,,tertiary,,Đường Huỳnh Mẫn Đạt,,,,,,"[706286111, 5813867373]",2,asphalt,Huynh Man Dat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,35113104,,primary,,Cầu Thị Nghè,,,,,,"[728690560, 728690562]",2,asphalt,,Thi Nghe Bridge,,,,,,yes,,,,,,,,,,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,55883818,,residential,,Nguyễn Đình Chính,,,,,,"[710021175, 2161044512, 710021178, 2164847259, 5765047070, 6356490307, 710021177, 2164847260, 6356490310, 2164847261, 6356490314, 2164847263, 710021186, 5765379675, 5765379673, 5765379674, 1672907095, 4191224556, 5765047076, 710021187, 5765047074, 710021189, 2008273925]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,55946607,,residential,,Đặng Văn Sâm,,,,,,"[702328760, 3928816490, 702328762, 702328763, 2363997554, 702328766, 2363989614, 3807705417, 4440166373, 4851135898, 6517603479, 4440166377, 4440166372, 4851135897, 4851135896, 5737817836, 4851135895, 5735950820]",,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,56300309,,primary_link,,,,,,,,"[2289920282, 6754062045, 6754062044, 706286088]",2,asphalt,,,,,,13,,yes,,,,,,,,,,,,no,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bến Vân Đồn,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,56723861,,residential,,Hẻm 166 Đào Duy Anh,,,,,,"[709848788, 710640679, 709848790]",,,,,,,,,,,,,,,,Hẻm 400 Hồ Văn Huê 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,56725524,,residential,,Nguyễn Thị Huỳnh,,,,,,"[710021190, 3758592329, 3758592328, 6349850092, 6349850088, 6349850086, 6349849980, 6349849978, 6349849983, 5765007172, 710021199]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,56725525,,residential,,Trần Cao Vân,,,,,,"[710021192, 6720471793, 1672907082, 6720471800, 710021193, 6720471806, 6720471791, 6720471816, 2813685439, 6720471823, 6720471828, 710021194, 5769562626]",,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,56725526,,tertiary,,Trần Hữu Trang,,,,,,"[710021184, 6356490066, 1672907088, 6356490355, 6356490332, 6356490353, 6356490350, 6356490337, 1672907092, 6356490340, 1672907093, 2164847262, 710021186, 727568346, 6356490058, 4415539426, 727568373, 1706523344, 727568351]",,,Tran Huu Trang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,56772917,,residential,,Hẻm 108 Đào Duy Anh,,,,,,"[710640656, 710640662, 3198689425, 710640675]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,57039408,,residential,,Hoa Hồng,,,,,,"[710640676, 712140194, 6331271872, 712140124, 712140216, 712140211]",,,Hoa Hong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,57039409,,residential,,Hẻm 112 Phổ Quang,,,,,,"[1394527853, 1394527851, 710640650, 712140218]",,,,,,,,,,no,,,,,,Hẻm 323B Đào Duy Anh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,57039411,,residential,,Đỗ Tấn Phong,,,,,,"[2293477523, 6351667308, 6351667309, 712140229, 6351686466, 6351686460, 2460421444, 6351686452, 3452350844, 6351686447, 1409433742, 6351686424, 6351686412, 2686666244, 6351686409, 6351635166]",,,Do Tan Phong,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,57039413,,tertiary,,Trần Khắc Chân,,,,,,"[2293477514, 6351686473, 712140229, 6351667324, 6351686470, 6351686468, 5213699009, 712140233, 2813676784, 6351667414, 6351686885, 6351667329, 6351686891, 712140237]",,,,,,,,,,no,,,,,,,,,,,,,,,,,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,57533829,,trunk_link,,,,,,,,"[714480361, 714480472]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,57533833,,primary,,Đồng Văn Cống,,,,,,"[2275303232, 714480470]",2,asphalt,,TL25B,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,57533838,,trunk_link,,,,,,,,"[714480397, 714480636]",,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,57533839,,trunk,,Cầu Phú Mỹ,,,,,,"[714480512, 2344021184, 1894608348, 714480624, 714480351, 714480404, 2351813918, 714480449, 714480493, 714480527, 1894609193, 714480632, 714480363, 2344160824, 2351811221, 2351811216, 714480460, 714480487, 3289613678, 3289613679, 3289613676, 2657238748, 714480343]",,,,,,,,,60,yes,,,,,,,,,,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,57533850,,trunk,,Cầu Phú Mỹ,,,,,,"[714480551, 2657238749, 3289613681, 3289613680, 3289613677, 1767821166, 2351812042, 714480467, 714480425, 1894609646, 2351811226, 2344160822, 714480642, 714480579, 1894609211, 714480393, 714480332, 714480602, 714480536, 1894608663, 714480503, 2351809327, 1894608411, 2344021188, 714480418]",,,,,,,,,60,yes,,,,,,,,,,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,57533881,,trunk_link,,,,,,,,"[714480591, 714480525]",,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,57533897,,trunk,,Mai Chí Thọ,,,,,,"[714480438, 714480480]",3,asphalt,,,,,,,60,yes,,,,,,,,,,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
