level,max_velocity,name,type,id,lat,lon,tags.highway,tags.railway,tags.traffic_signals,tags.barrier,tags.junction,tags.name,tags.note,tags.addr:street,tags.addr:housenumber,tags.operator,tags.name:vi,tags.access,nodes,tags.addr:city,tags.addr:district,tags.name:en,tags.ref,tags.addr:subdistrict,tags.service,tags.oneway,tags.old_name,tags.surface,tags.name:zh,tags.maxspeed,tags.foot,tags.bicycle,tags.layer,tags.bridge_name,tags.bridge_name:en,tags.bridge,tags.motorcar,tags.motorcycle:oneway,tags.bicycle:oneway,tags.horse,tags.lanes,tags.motorroad,tags.construction,tags.int_ref,tags.alt_name,tags.amenity,tags.crossing,tags.oneway:bicycle,tags.oneway:motorcar,tags.oneway:motorcycle,tags.motorcycle,tags.cycleway,members,tags.hour_off,tags.hour_on,tags.type,tags.except,tags.restriction,tags.network,tags.public_transport,tags.bench,tags.shelter,tags.building,tags.bridge:name,tags.bridge:name:en,tags.int_name,tags.lit,tags.motor_vehicle,tags.tourism,tags.car,tags.hgv,tags.area,tags.tactile_paving,tags.crossing_ref,tags.source,tags.name:de,tags.bus,tags.ski,tags.snowmobile,tags.wheelchair,tags.entrance,tags.religion,tags.name:ru,tags.noexit,tags.cuisine,tags.diet:vegetarian,tags.diet:vegan,tags.sidewalk,tags.motorcar:backward,tags.old_name:vi,tags.old_name:fr,tags.shop,tags.leisure,tags.name:vi-hani,tags.old_name:zh,tags.addr:province,tags.old_name:en,tags.addr:housename,tags.addr:postcode,tags.highway_1,tags.name:es,tags.width,tags.supervised,tags.name:pt,tags.description,tags.source:maxspeed,tags.fee,tags.parking,tags.tunnel,tags.proposed,tags.button_operated,tags.traffic_signals:sound,tags.level,tags.bicycle:forward,tags.ele,tags.addr:street:name,tags.maxheight,tags.stop,tags.minspeed,tags.maxweight,tags.phone,tags.website,tags.name:ja,tags.name:th,tags.fixme,tags.lay,tags.addr:place,tags.information,tags.ferry,tags.covered,tags.motorcar:forward,tags.footway
2,,Nguyễn Kiệm,primary,44,,,primary,,,,,Nguyễn Kiệm,,,,,,,"[3700550788, 5763141586, 5763141607, 3167052566, 5763141581, 5763141608, 2408538254, 3452350835, 366459973, 5763141598, 3167052565, 5763141614, 5763141592, 2408538256, 5763141600, 5763141594, 366405489, 1396608611, 1396608617, 5213699015, 1408031702, 5213699012, 3167052564, 5755399611, 366431746, 2321473662, 1394527837, 2814728046, 366419576]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Nguyễn Oanh,primary,45,,,primary,,,,,Nguyễn Oanh,,,,,,,"[370818158, 5737952610, 893089466, 3168057765, 3217665977, 893089415, 5737952604, 366459733, 5939097328, 893089515, 3168057763, 5939097350, 366462103, 5939097359, 5939097361, 3129476042]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Đường số 9,unclassified,46,,,unclassified,,,,,Đường số 9,,,,,,,"[5769559520, 2970556404, 366451056, 2970556411, 2970556413, 366436742, 3717885582, 2970556423, 2970556424, 366416925, 3717885586, 3216188957, 366415007, 3717885588, 366371142, 366477406, 366430967, 366438508, 366420539, 366370994, 366438257, 5772601883, 366423488, 5772511393, 5772601900, 366422855, 3349899954, 4783066733, 3349899956, 366443281, 5772083746, 366375049, 366436520, 5772089081, 366368855, 5772089080, 5772089071, 366471766, 5772089143, 366440125, 366461901, 366385956, 366434641, 366413022, 366478608]",Ho Chi Minh,Thu Duc,,,Linh Tay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,unclassified,47,,,unclassified,,,,,,,,,,,,"[366413913, 5753305814, 5762724109, 366368275, 5753359989, 366456336, 5753360008, 5753222748, 366471587, 5753360010, 5753222751, 366381308, 366463843, 366471184, 366409749, 366372879, 366386215, 366423284, 366449037, 5753222760, 366413716, 366369989, 5753360123, 5753222755, 366419270, 366434078, 5753305819, 5753306221, 366422739, 3117088700, 3117088703, 5753222782, 5753222784, 366436265, 5753360129, 3099108257, 5753360130, 5753220415, 366434365, 366417359, 5748797219, 366472232]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Nguyễn Văn Bá,tertiary,48,,,tertiary,,,,,Nguyễn Văn Bá,,,,,,,"[2028465678, 5748471655, 2697217617, 366436117, 366440329, 366450125]",,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Tân Chánh Hiệp 39,tertiary,49,,,tertiary,,,,,Tân Chánh Hiệp 39,,,,,,,"[3246715972, 366431733, 5753412920, 3246715971, 366462793, 5753413593, 366476429, 5753413524, 366373000, 5753413597, 366426790, 5753413534, 366442853, 366433812, 5753413538, 366391534, 366476015, 5753412909, 366474610, 366432358, 5753412865, 366385557, 5753412868, 366475360, 5753466522, 5753461069, 366392616, 5757503389, 5753461064, 5753461065, 5757466343, 5753461066, 5757466409, 2922944240, 5753461112, 5755038628, 2922944218]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,THOI TAM THÔN 5,unclassified,50,,,unclassified,,,,,THOI TAM THÔN 5,,,,,,,"[366428316, 5738491100, 366439454, 366449338, 366450757, 4069505890, 366446985, 366437910, 366369124, 5735589501, 5735589487, 5735589635, 366461545, 5735589454, 366414492, 366476940, 5735636838, 366447804, 366420549, 4069505889, 4069505888, 366403994]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Dương Bá Trạc,primary,51,,,primary,,,,,Dương Bá Trạc,,,,,,,"[366476538, 5762770776, 2154852271, 2468456184, 4594841793, 2154852108, 4594841791, 4594841781, 4594841786, 366412903, 4594841783, 737167456, 4594841782, 2468452120]",,,,,,,yes,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Kinh Trung ương,tertiary,52,,,tertiary,,,,,Kinh Trung ương,,,,,,,"[366384626, 5805644377, 5806361042, 5806362059, 5802992865, 5802992887, 5802992622, 5802992890, 5802992892, 366438262, 3378126237, 5802992907, 366446705, 366438952, 5802992911, 3378126246, 366451302, 3378126252, 5802845135, 3378126255, 5802846476, 5802846454, 3378126271, 3378126279, 366461739, 366428284, 5802711132, 5802711086, 366474031, 5802711125, 366434144, 5802711101, 3378126368, 3378126379, 3378126388, 5802711080, 366419474, 5800640125, 366446652, 5800640136, 366418593, 366445835, 366448048, 366443974, 366429152, 366402557, 5800154837, 366404774, 5732950093, 366463630, 5733030829, 5732950059, 366473857, 366408734, 5733029517, 5732950321, 366427065, 5733029444, 5732950328, 366472195, 5733029490, 366400395, 366390348, 5733044725, 366468199, 5732964013, 366474634, 5732964557, 366422903, 5732964411, 5733044016, 366403954, 366474867, 5738009597, 5732950415, 5737925571, 366470963, 5737886896, 366466912, 5737926347, 5737926338, 366458333, 5740098010, 366427124, 366401008, 366384657, 5740098139, 5740098066, 366374308, 5740098128, 5740602158, 5740600500, 5740561113, 366426288, 5740602154, 5740602127, 5740602142, 5740602140, 5740098152, 5750592036]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Tăng Nhơn Phú,tertiary,53,,,tertiary,,,,,Tăng Nhơn Phú,,,,,,,"[366400855, 366393471, 366421842, 366383838, 2776784764, 366413920, 5748332615, 5748273099, 5748332758, 5748332725, 366410705, 366469455, 366412582, 366472806, 5748272018, 366421247, 366397861, 366400967, 366443438, 5742943347, 5085195918, 5742943349, 3110290337, 366478599, 366387290, 366421495, 366391326, 3110285828, 3110285825, 5742943356, 5742943354, 366442400, 5087781581, 5742968251, 5085226966, 366409133, 366433600, 3110285806, 5085048504, 5087680448, 366397244, 5740165633, 366434472, 366455233, 5740165650, 5740165654, 366418158, 5740227314, 5087541026, 366446987, 366385544, 5740165674, 2445370087, 5748826309, 3110640323, 5057958837, 5057958849, 2445372836, 2445372842, 2445372855]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Hồng Lạc,tertiary,54,,,tertiary,,,,,Hồng Lạc,,,,,,,"[5769343967, 5769343961, 5769343960, 5769343959, 5769343962, 5769343958, 5769343532, 5769343957, 5769343525, 5769343956, 5769343955, 5769343543, 5769343954, 5769343953, 5769343552, 3095384125, 5769343551, 5778117623, 5769343550, 5778117605, 5778117604, 5778117603, 5778117602, 5769343549, 5778117601, 5778117600, 5778117599, 5778117598, 5778117610, 5769343548, 5769343547, 5772608663, 5769343546]",,,Hong Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Phan Đình Giót,primary,55,,,primary,,,,,Phan Đình Giót,,,,,,,"[366443652, 2613196712, 869875570, 5762825867, 5721685973, 1774952214, 5721685974, 5721685975]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Nghĩa Phát,tertiary,56,,,tertiary,,,,,Nghĩa Phát,,,,,,,"[1525911386, 2299409156]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Lãnh Binh Thăng,tertiary,57,,,tertiary,,,,,Lãnh Binh Thăng,,,,,,,"[5758065181, 5778381573, 5778381569, 5778381659, 5778405468, 5001800279, 4073379471, 3168349829, 4924631902, 5044256053, 366407272, 3168349828, 5038427227, 5038427226, 5778405455, 4530357212, 5778405439, 5778381658]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Phú Thọ,tertiary,58,,,tertiary,,,,,Phú Thọ,,,,,,,"[5772562992, 5772562990, 5772562989, 366420316, 6138423157, 6138423153, 6169690254, 6169690249, 5772562988, 6138423137, 5772562987, 6169690242, 4950067574, 366388046, 5802582080, 5772562986, 5772562985, 5802614988, 5772562984, 5772562983, 6169690230, 6110250990, 6110250985, 5813728945, 5813728867, 5772562982]",Ho Chi Minh,11,Phu Tho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Phú Châu,tertiary,59,,,tertiary,,,,,Phú Châu,,,,,,,"[366374908, 3216188991, 366454280, 5772027869, 5772027847, 3216189007, 2952824771, 5772027846, 2952824772, 5772027839, 2952824774, 2952824775, 2952824776, 2952824777, 5767302216, 5767302217, 5767302218, 5767303600, 5767303642, 2952824830, 5767303806, 366423024, 2952824779, 5767303756, 366398320, 2952824778, 5767303802, 5767302245, 3761761993, 5767302244, 5767303807, 2940857407, 366425121, 5767639415, 5767599122, 3761761994, 5767601288, 5767601287, 5767601272, 5767601263, 2952826161, 366388213, 5767639424, 366407073, 5767601231, 366436676, 5880324065, 5772493653, 366460693]",,,Phu Chau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Thiên Phước,tertiary,60,,,tertiary,,,,,Thiên Phước,,,,,,,"[2233808761, 5772301817, 5092125062, 1606180418, 1606180402, 366470058, 5092125037, 5765289872, 5765289873, 5765289874, 366368702, 5092125044, 5765289906]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Nam Hoà,tertiary,61,,,tertiary,,,,,Nam Hoà,,,,,,,"[5748689993, 3110640466, 366422996, 3112826305, 366428671, 366426181, 366388779, 2445372839, 5748690431, 366468017, 366427556, 5740296600, 366469594, 366379258, 366442733, 366452224, 366403007, 366461787, 2445361076, 366439776, 366479128, 2445361084, 5740296589, 366449430, 2445361097, 366370857, 2445361104, 366418785, 366418829, 5735458467, 5735458462, 366455987, 5735458450, 366384168]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Nguyễn Kim,tertiary,62,,,tertiary,,,,,Nguyễn Kim,,,,,,,"[4629359725, 5778688813, 5778688812, 5778688811, 5778688810, 5778688809, 5778688808, 5778688807, 5778688806, 5778688805, 5778688803, 5778688804, 5778688802, 5778688801, 5778688800, 5778688799, 5778688798, 5778688797, 5778688796, 5778688795, 5788740512, 5778688794, 5778688792, 5778688791, 366452532, 366383685, 4616029240]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,40.0,Chợ Lớn,tertiary,63,,,tertiary,,,,,Chợ Lớn,,,,,,,"[3339874754, 3339874757, 5765322029, 3144008565, 3144008566, 5681323787, 3144008567, 3144008568, 3338165644, 3144008569, 5681323784, 3144008570, 3144008571, 5502531466, 366421835, 3338165647, 3338165653, 366373217, 3144008574, 4107441966, 4195198451, 5681323773, 366440893, 366438377, 4195198462, 4195198464, 366457112, 4195198457, 4195198455, 366419816, 4984435282, 366458750]",,,,,,,,,paved,,40,,,,,,,,,,no,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Trương Công Định,tertiary,64,,,tertiary,,,,,Trương Công Định,,,,,,,"[2409410634, 366413223, 5762622703, 2084677860, 4074580573, 5767298914, 2084678065, 3771486750, 3771486755, 366405690, 366447742, 3771486759, 366478073, 2930599202, 3771486763, 366474550, 366428976, 2084678037, 366468991, 2084677995, 2084678049, 366442095, 366463142, 366426661, 4102230928]",,,Truong Cong Dinh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Chu Văn An,unclassified,65,,,unclassified,,,,,Chu Văn An,,,,,,,"[366469312, 5733213075, 366369911, 5733217750, 5733213077, 5733217751, 366382210, 5768658306, 366407827, 366443396, 5733213102, 5769514774, 366475288, 5769514784, 366422269, 5769514779, 5733213088, 3631205814, 366450138, 5768658271, 366440482, 5768556275, 5768658274, 366460312, 366428483, 5337055552, 366433576, 2925962352, 366477443, 366389118, 366431307, 5337055560, 366467358, 366378465, 2925962353, 370818172]",,,Chu Van An,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Bình Lợi,tertiary,66,,,tertiary,,,,,Bình Lợi,,,,,,,"[366398419, 5772155164, 5742463959, 5742464020, 366442302, 3216187614, 366421681, 366415381, 3137343109, 3137343118, 3137343123, 3137351430, 5742544373, 366386658, 366438398, 366441624, 366448264, 366474212, 3137351454, 366386668, 3137351463, 366461874, 3137351485, 366384555, 366373816, 366412614, 366402608, 366450425, 366477232]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Bình Thới,tertiary,67,,,tertiary,,,,,Bình Thới,,,,,,,"[5765289875, 5778381657, 5778381655, 5778381656, 366462295, 366421693, 366382187, 3168349824, 5758065196, 5001799156, 5757532661, 5001799199, 4594381212, 6022345399, 6022345412, 6022345418, 4217006555, 366457992, 5001799137, 5778381587, 5778381592, 5778381602, 5778381661, 5778381662, 5758065181, 4932651973, 5778381560, 4932651979, 5778252044, 366451597, 366401876, 366371269, 4932651988, 5778381660, 5044255971, 5044255972, 5778252051, 366423133, 5778270003, 5778252026, 3700972437, 4929861361, 4929861363, 3700972436, 5778252030, 366477419, 5778252031, 5778252032, 3700972430, 3700972429, 3700972431, 5772562981]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,Trường Sơn,secondary,68,,,secondary,,,,,Trường Sơn,,,,,,,"[759599258, 4948841957, 2072605346]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Tây Thạnh,tertiary,69,,,tertiary,,,,,Tây Thạnh,,,,,,,"[5735459344, 2048466359, 2728343951, 3156007496, 4225472861, 4974488952, 4974488970, 5735459342]",,,Tay Thanh,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Trần Phú,tertiary,70,,,tertiary,,,,,Trần Phú,,,,,,,"[366416137, 3150110712, 746617455, 4631738599, 1997154435, 366413446]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Đường số 10,tertiary,71,,,tertiary,,,,,Đường số 10,,,,,,,"[2153453219, 5780792976, 2154852071]",,,Road No. 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Hồ Văn Huê,tertiary,72,,,tertiary,,,,,Hồ Văn Huê,,,,,,,"[5755399608, 366383760, 1409433809, 3167034803, 3654066951, 3654067036, 1409433796, 3654067000, 3654066950, 1409433790, 3654562873, 366408245, 3167034804, 366397928, 1409433751, 3654066949, 712140237, 366369819, 3654066948, 3758592299, 3167034805, 2293477506]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Đường Số 10,unclassified,73,,,unclassified,,,,,Đường Số 10,,,,,,,"[5738265714, 366390127, 366388758, 366398722, 366450822, 366397224, 366429555, 366422213, 366368291, 366415149, 366377079, 366375626, 5738267344, 366462486, 366447677, 366393021, 366453532, 5748269211, 366431932, 366452107, 1834116089, 1834116090, 366390745, 366450317, 1834116133, 366441273, 366476204, 366456577, 5738173000, 5738267285, 5738267284]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Tân Quý,unclassified,74,,,unclassified,,,,,Tân Quý,,,,,,,"[5722292372, 5109568399, 5109568394, 5109568383, 366468952, 2620586926, 2500251278, 5767240951, 5767241057, 5109568324, 5767261264, 2049210173]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Lê Đại Hành,tertiary,75,,,tertiary,,,,,Lê Đại Hành,,,,,,,"[366404948, 5802717064, 5802717065, 5802717066, 5802717067, 5802717068, 366392112, 5802717069, 4979972014, 366442628, 5788740504, 5552685847, 366369675, 5788625768, 5788625769, 5788625751]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Đào Trinh Nhất,tertiary,76,,,tertiary,,,,,Đào Trinh Nhất,,,,,,,"[5767184416, 3084820288, 4447240194, 4447240193, 5772136749, 366398308, 4447240195, 2970556471, 4447240196, 5772083748, 3349899965, 3349899966, 366398876, 5772137763, 366475006, 5772096769, 5772137762, 5772096767, 366398701, 2496976458, 5767390038, 366381293, 5767390028, 5767349695, 366398499, 5767349730, 5767349726, 5767349697, 5767349717, 366442135, 5767349699, 5767349713, 366371665, 5762601974, 366466617, 2953644109, 5762601977, 366445482, 5762601984, 366429736, 5762601971, 366407751, 366380089, 366437727]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Ung Văn Khiêm,tertiary,77,,,tertiary,,,,,Ung Văn Khiêm,,,,,,,"[366417938, 366433938, 5733035584, 366414641, 3184843003, 366403657, 3631245426, 5778236316, 366444649, 5733035592, 5733035596, 366405348, 5733055230, 366405379, 5733055248, 1276696904, 366401717, 366404527, 366376129, 366420858, 5110361178, 5778236310, 366368684, 366414118, 366404239, 366434825, 366368543, 366453914, 5778236307, 366464985, 5778236296, 366421729, 5778236289, 5110358419, 366367285, 366435146, 366457096, 366416151, 366386258, 366431796, 5778236281, 366423832, 366433880, 366433763, 3631274357, 366421019, 366412536, 728705748, 728690586]",,,Ung Van Khiem,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Pham Ngũ Lão,primary,78,,,primary,,,,,Pham Ngũ Lão,,,,,,,"[2496916468, 1393358762, 1393358769, 366466390, 5789199777, 5789199771, 5719227253, 3167044465, 366403186, 5742713537, 5719227249, 5799069538, 5786142614, 5799069530, 5207877506, 5786142620, 5799069524, 5742675388, 5799069519, 1393358848, 4903025807, 4898569717, 5207877510, 3167044466, 4903025801, 4903025793, 3806430108, 701670583]",Ho Chi Minh,Go Vap,Pham Ngu Lao,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Phan Thúc Duyện,unclassified,79,,,unclassified,,,,,Phan Thúc Duyện,,,,,,,"[4658246893, 2078950780, 2078950549, 366403199, 366381886, 2078950893, 366445720, 366431110]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Tô Hiệu,tertiary,80,,,tertiary,,,,,Tô Hiệu,,,,,,,"[5772202806, 366479221, 4535968535, 366467985, 3168358148, 4932651959, 3168358149, 366368699, 4932651966, 366464554, 2620587183, 5769482794, 366382672, 366478021, 366393293, 3168358150, 2620587155, 2620587147]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Xuân Hồng,primary,81,,,primary,,,,,Xuân Hồng,,,,,,,"[366380463, 3116883001, 366457879, 2409408738]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Đặng Văn Ngữ,tertiary,82,,,tertiary,,,,,Đặng Văn Ngữ,,,,,,,"[366421704, 5765073605, 366464678, 4905853977, 4958074311, 2115199006, 4958074310, 366370597, 366466697, 2822144419, 3463112625, 3463112632, 2332691252, 366388389, 366398005, 2332691248, 1500936175, 2332691253, 366367996]",,,Dang Van Ngu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Đặng Văn Ngữ,tertiary,83,,,tertiary,,,,,Đặng Văn Ngữ,,,,,,,"[366443898, 5765073764, 366444983, 2822144478, 366370636, 1706523346, 366458702, 2822144465, 366435208, 366457453, 366421704]",,Quan Phu Nhuan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Tên Lửa,tertiary,84,,,tertiary,,,,,Tên Lửa,,,,,,,"[366425086, 5797841739, 366475041, 366380822, 366398290, 366368092, 5794865391, 4582788098, 5762752517, 5795159624, 366477091, 1802527538, 4582788099, 4850908499, 366414397, 3178358961, 366419375, 5762752509, 366433798, 4550471206, 4582794486, 1802527677, 1802527501, 1802527897, 1802527807, 4582794487, 366448948, 1802527693, 3234380968, 3234380967, 1802527480, 366443320, 1802527681, 3178358962, 1802527812, 1802527504, 366380404, 366406191, 1802527492, 4537244586, 4537244581, 366403507]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
