segment_id,s_node_id,e_node_id,length,max_velocity,street_level,street_name,segment_type,long_snode,lat_snode,long_enode,lat_enode,street_type,src,dst,edge_index
2091,366426405,4924631882,0.016,40.0,4,Tôn Thất Hiệp,tertiary,106.65303,10.7641661,106.6531594,10.7642379,tertiary,635,7073,106
2092,366426405,4924631894,0.013,40.0,4,Tôn Thất Hiệp,tertiary,106.65303,10.7641661,106.6529296,10.7640903,tertiary,635,7074,107
2093,4924631894,366426405,0.013,40.0,4,Tôn Thất Hiệp,tertiary,106.6529296,10.7640903,106.65303,10.7641661,tertiary,7074,635,108
2094,4924631894,366424295,0.01,40.0,4,Tôn Thất Hiệp,tertiary,106.6529296,10.7640903,106.6528565,10.7640351,tertiary,7074,609,109
2095,366424295,4924631894,0.01,40.0,4,Tôn Thất Hiệp,tertiary,106.6528565,10.7640351,106.6529296,10.7640903,tertiary,609,7074,110
2096,366424295,366457256,0.024,40.0,4,Tôn Thất Hiệp,tertiary,106.6528565,10.7640351,106.6526853,10.7638863,tertiary,609,1037,111
2097,366457256,366424295,0.024,40.0,4,Tôn Thất Hiệp,tertiary,106.6526853,10.7638863,106.6528565,10.7640351,tertiary,1037,609,112
2098,366457256,366371762,0.014,40.0,4,Tôn Thất Hiệp,tertiary,106.6526853,10.7638863,106.6526094,10.7637745,tertiary,1037,66,113
2099,366371762,366457256,0.014,40.0,4,Tôn Thất Hiệp,tertiary,106.6526094,10.7637745,106.6526853,10.7638863,tertiary,66,1037,114
2100,366371762,4924631875,0.019,40.0,4,Tôn Thất Hiệp,tertiary,106.6526094,10.7637745,106.6525266,10.7636236,tertiary,66,7072,115
2101,4924631875,366371762,0.019,40.0,4,Tôn Thất Hiệp,tertiary,106.6525266,10.7636236,106.6526094,10.7637745,tertiary,7072,66,116
2102,4924631875,366374703,0.02,40.0,4,Tôn Thất Hiệp,tertiary,106.6525266,10.7636236,106.6524361,10.7634588,tertiary,7072,95,117
2103,366374703,4924631875,0.02,40.0,4,Tôn Thất Hiệp,tertiary,106.6524361,10.7634588,106.6525266,10.7636236,tertiary,95,7072,118
2104,366374703,366428610,0.008,40.0,4,Tôn Thất Hiệp,tertiary,106.6524361,10.7634588,106.6524141,10.7633819,tertiary,95,665,119
2105,366428610,366374703,0.008,40.0,4,Tôn Thất Hiệp,tertiary,106.6524141,10.7633819,106.6524361,10.7634588,tertiary,665,95,120
2106,366428610,4537174049,0.016,40.0,4,Tôn Thất Hiệp,tertiary,106.6524141,10.7633819,106.6523624,10.763238,tertiary,665,6391,121
2107,4537174049,366428610,0.016,40.0,4,Tôn Thất Hiệp,tertiary,106.6523624,10.763238,106.6524141,10.7633819,tertiary,6391,665,122
2108,4537174049,366439980,0.019,40.0,4,Tôn Thất Hiệp,tertiary,106.6523624,10.763238,106.6523108,10.7630742,tertiary,6391,807,123
2109,366439980,4537174049,0.019,40.0,4,Tôn Thất Hiệp,tertiary,106.6523108,10.7630742,106.6523624,10.763238,tertiary,807,6391,124
2110,366439980,4537174048,0.024,40.0,4,Tôn Thất Hiệp,tertiary,106.6523108,10.7630742,106.6522568,10.7628582,tertiary,807,6390,125
2111,4537174048,366439980,0.024,40.0,4,Tôn Thất Hiệp,tertiary,106.6522568,10.7628582,106.6523108,10.7630742,tertiary,6390,807,126
2112,4537174048,366402755,0.022,40.0,4,Tôn Thất Hiệp,tertiary,106.6522568,10.7628582,106.6522037,10.7626655,tertiary,6390,367,127
2113,366402755,4537174048,0.022,40.0,4,Tôn Thất Hiệp,tertiary,106.6522037,10.7626655,106.6522568,10.7628582,tertiary,367,6390,128
2114,366402755,4537174047,0.034,40.0,4,Tôn Thất Hiệp,tertiary,106.6522037,10.7626655,106.6521869,10.7623556,tertiary,367,6389,129
2115,4537174047,366402755,0.034,40.0,4,Tôn Thất Hiệp,tertiary,106.6521869,10.7623556,106.6522037,10.7626655,tertiary,6389,367,130
2116,4537174047,366370132,0.034,40.0,4,Tôn Thất Hiệp,tertiary,106.6521869,10.7623556,106.6522035,10.7620489,tertiary,6389,39,131
2117,366370132,4537174047,0.034,40.0,4,Tôn Thất Hiệp,tertiary,106.6522035,10.7620489,106.6521869,10.7623556,tertiary,39,6389,132
2118,366370132,366467835,0.048,40.0,4,Tôn Thất Hiệp,tertiary,106.6522035,10.7620489,106.652307,10.7616288,tertiary,39,1157,133
2119,366467835,366370132,0.048,40.0,4,Tôn Thất Hiệp,tertiary,106.652307,10.7616288,106.6522035,10.7620489,tertiary,1157,39,134
2120,366467835,366425707,0.028,40.0,4,Tôn Thất Hiệp,tertiary,106.652307,10.7616288,106.6524012,10.7613911,tertiary,1157,627,135
2121,366425707,366467835,0.028,40.0,4,Tôn Thất Hiệp,tertiary,106.6524012,10.7613911,106.652307,10.7616288,tertiary,627,1157,136
2122,366425707,4929793672,0.004,40.0,4,Tôn Thất Hiệp,tertiary,106.6524012,10.7613911,106.6524241,10.7613549,tertiary,627,7113,137
2123,4929793672,366425707,0.004,40.0,4,Tôn Thất Hiệp,tertiary,106.6524241,10.7613549,106.6524012,10.7613911,tertiary,7113,627,138
2124,4929793672,366455637,0.006,40.0,4,Tôn Thất Hiệp,tertiary,106.6524241,10.7613549,106.6524559,10.7613046,tertiary,7113,1014,139
2125,366455637,4929793672,0.006,40.0,4,Tôn Thất Hiệp,tertiary,106.6524559,10.7613046,106.6524241,10.7613549,tertiary,1014,7113,140
2126,366455637,4929793668,0.032,40.0,4,Tôn Thất Hiệp,tertiary,106.6524559,10.7613046,106.6526317,10.7610669,tertiary,1014,7112,141
2127,4929793668,366455637,0.032,40.0,4,Tôn Thất Hiệp,tertiary,106.6526317,10.7610669,106.6524559,10.7613046,tertiary,7112,1014,142
2128,4929793668,366409572,0.013,40.0,4,Tôn Thất Hiệp,tertiary,106.6526317,10.7610669,106.6527038,10.7609677,tertiary,7112,454,143
2129,366409572,4929793668,0.013,40.0,4,Tôn Thất Hiệp,tertiary,106.6527038,10.7609677,106.6526317,10.7610669,tertiary,454,7112,144
2130,366409572,4927819032,0.004,40.0,4,Tôn Thất Hiệp,tertiary,106.6527038,10.7609677,106.6527289,10.7609412,tertiary,454,7085,145
2131,4927819032,366409572,0.004,40.0,4,Tôn Thất Hiệp,tertiary,106.6527289,10.7609412,106.6527038,10.7609677,tertiary,7085,454,146
2132,4927819032,366401937,0.043,40.0,4,Tôn Thất Hiệp,tertiary,106.6527289,10.7609412,106.6529986,10.7606564,tertiary,7085,356,147
2133,366401937,4927819032,0.043,40.0,4,Tôn Thất Hiệp,tertiary,106.6529986,10.7606564,106.6527289,10.7609412,tertiary,356,7085,148
2134,366401937,366388860,0.017,40.0,4,Tôn Thất Hiệp,tertiary,106.6529986,10.7606564,106.6531101,10.7605441,tertiary,356,257,149
2135,366388860,366401937,0.017,40.0,4,Tôn Thất Hiệp,tertiary,106.6531101,10.7605441,106.6529986,10.7606564,tertiary,257,356,150
2136,366388860,4979973933,0.036,40.0,4,Tôn Thất Hiệp,tertiary,106.6531101,10.7605441,106.6532907,10.7602645,tertiary,257,7353,151
2137,4979973933,366388860,0.036,40.0,4,Tôn Thất Hiệp,tertiary,106.6532907,10.7602645,106.6531101,10.7605441,tertiary,7353,257,152
2138,4979973933,4979973934,0.011,40.0,4,Tôn Thất Hiệp,tertiary,106.6532907,10.7602645,106.6533333,10.7601739,tertiary,7353,7354,153
2139,4979973934,4979973933,0.011,40.0,4,Tôn Thất Hiệp,tertiary,106.6533333,10.7601739,106.6532907,10.7602645,tertiary,7354,7353,154
2140,2386053882,5797894423,0.092,40.0,4,Trần Văn Giàu,tertiary,106.5880278,10.7482734,106.5888564,10.7484646,tertiary,3811,10836,155
2393,5762721229,5762723907,0.029,40.0,4,Trần Đại Nghĩa,tertiary,106.7774485,10.8736394,106.7773059,10.8734121,unclassified,9290,9294,156
2395,5762723886,366477697,0.033,40.0,4,Trần Đại Nghĩa,tertiary,106.7772354,10.8732845,106.7770879,10.8730172,unclassified,9293,1260,157
2396,366477697,2954706295,0.073,40.0,4,Trần Đại Nghĩa,tertiary,106.7770879,10.8730172,106.7767418,10.8724489,unclassified,1260,4488,158
2397,2954706295,366451919,0.209,40.0,4,Trần Đại Nghĩa,tertiary,106.7767418,10.8724489,106.7757156,10.8708535,unclassified,4488,977,159
2398,366451919,2954706550,0.014,40.0,4,Phường Linh Xuân,tertiary,106.7757156,10.8708535,106.7757205,10.8707232,tertiary,977,4493,160
2400,5772301804,5772194293,0.051,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6503541,10.7790549,106.6498852,10.7790801,unclassified,10029,10015,161
2401,5772301804,5772301805,0.043,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6503541,10.7790549,106.6507544,10.7790253,unclassified,10029,10030,162
2402,5772301805,5772301804,0.043,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6507544,10.7790253,106.6503541,10.7790549,unclassified,10030,10029,163
2403,5772301805,5772301806,0.016,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6507544,10.7790253,106.6509083,10.7790397,unclassified,10030,10031,164
2404,5772301806,5772301805,0.016,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6509083,10.7790397,106.6507544,10.7790253,unclassified,10031,10030,165
2405,5772301806,6015476024,0.039,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6509083,10.7790397,106.6512475,10.7791707,unclassified,10031,11243,166
2406,6015476024,5772301806,0.039,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6512475,10.7791707,106.6509083,10.7790397,unclassified,11243,10031,167
2407,6015476024,5772301807,0.02,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6512475,10.7791707,106.6514137,10.7792478,unclassified,11243,10032,168
2408,5772301807,6015476024,0.02,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6514137,10.7792478,106.6512475,10.7791707,unclassified,10032,11243,169
2409,5772301807,5772301808,0.041,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6514137,10.7792478,106.6517707,10.7793795,unclassified,10032,10033,170
2410,5772301808,5772301807,0.041,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6517707,10.7793795,106.6514137,10.7792478,unclassified,10033,10032,171
2411,5772301808,5772301809,0.019,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6517707,10.7793795,106.6519398,10.7793381,unclassified,10033,10034,172
2412,5772301809,5772301808,0.019,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6519398,10.7793381,106.6517707,10.7793795,unclassified,10034,10033,173
2413,5772301809,5772301810,0.032,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6519398,10.7793381,106.6522247,10.779261,unclassified,10034,10035,174
2414,5772301810,5772301809,0.032,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6522247,10.779261,106.6519398,10.7793381,unclassified,10035,10034,175
2415,5772301810,1606180456,0.061,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6522247,10.779261,106.652777,10.779344,unclassified,10035,2319,176
2416,1606180456,5772301810,0.061,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.652777,10.779344,106.6522247,10.779261,unclassified,2319,10035,177
2417,1606180456,366430963,0.004,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.652777,10.779344,106.6528175,10.7793463,unclassified,2319,693,178
2418,366430963,1606180456,0.004,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6528175,10.7793463,106.652777,10.779344,unclassified,693,2319,179
2419,366430963,5772301811,0.028,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6528175,10.7793463,106.6530765,10.7793851,unclassified,693,10036,180
2420,5772301811,366430963,0.028,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6530765,10.7793851,106.6528175,10.7793463,unclassified,10036,693,181
2421,5772301811,5772301812,0.052,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6530765,10.7793851,106.6535201,10.7795662,unclassified,10036,10037,182
2422,5772301812,5772301811,0.052,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6535201,10.7795662,106.6530765,10.7793851,unclassified,10037,10036,183
2423,5772301812,3789045824,0.004,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6535201,10.7795662,106.6535633,10.779581,unclassified,10037,5592,184
2424,3789045824,5772301812,0.004,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6535633,10.779581,106.6535201,10.7795662,unclassified,5592,10037,185
2425,3789045824,5772301813,0.009,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6535633,10.779581,106.6536292,10.7796398,unclassified,5592,10038,186
2426,5772301813,3789045824,0.009,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6536292,10.7796398,106.6535633,10.779581,unclassified,10038,5592,187
2427,5772301813,3789045827,0.006,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6536292,10.7796398,106.6536705,10.7796824,unclassified,10038,5593,188
2428,3789045827,5772301813,0.006,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6536705,10.7796824,106.6536292,10.7796398,unclassified,5593,10038,189
2429,3789045827,3789057863,0.001,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6536705,10.7796824,106.6536833,10.779694,unclassified,5593,5594,190
2430,3789057863,3789045827,0.001,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6536833,10.779694,106.6536705,10.7796824,unclassified,5594,5593,191
2431,3789057863,3789057869,0.014,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6536833,10.779694,106.6537843,10.7797845,unclassified,5594,5595,192
2432,3789057869,3789057863,0.014,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6537843,10.7797845,106.6536833,10.779694,unclassified,5595,5594,193
2433,3789057869,5772301814,0.032,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6537843,10.7797845,106.6539968,10.7799875,unclassified,5595,10039,194
2434,5772301814,3789057869,0.032,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6539968,10.7799875,106.6537843,10.7797845,unclassified,10039,5595,195
2435,5772301814,3727819086,0.036,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6539968,10.7799875,106.654269,10.7801804,unclassified,10039,5552,196
2436,3727819086,5772301814,0.036,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.654269,10.7801804,106.6539968,10.7799875,unclassified,5552,10039,197
2437,3727819086,5772301816,0.03,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.654269,10.7801804,106.6545082,10.7803199,unclassified,5552,10041,198
2438,5772301816,3727819086,0.03,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6545082,10.7803199,106.654269,10.7801804,unclassified,10041,5552,199
2439,5772301816,3735830662,0.029,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6545082,10.7803199,106.6547735,10.7803895,unclassified,10041,5557,200
2440,3735830662,5772301816,0.029,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6547735,10.7803895,106.6545082,10.7803199,unclassified,5557,10041,201
2441,3735830662,5772301815,0.055,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6547735,10.7803895,106.6552592,10.7805208,unclassified,5557,10040,202
2442,5772301815,3735830662,0.055,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6552592,10.7805208,106.6547735,10.7803895,unclassified,10040,5557,203
2443,5093747408,5778236991,0.007,40.0,4,Lê Khôi,tertiary,106.6288442,10.7821969,106.6288258,10.7821283,tertiary,7689,10302,204
2448,366381246,366422231,0.047,40.0,4,Lê Khôi,tertiary,106.6285498,10.7812306,106.6286751,10.7816386,tertiary,150,591,205
2450,3168362863,366381246,0.02,40.0,4,Lê Khôi,tertiary,106.628478,10.7810593,106.6285498,10.7812306,tertiary,4918,150,206
2458,366418294,366437921,0.048,40.0,4,Lê Khôi,tertiary,106.6280309,10.779782,106.6281609,10.7801971,tertiary,536,777,207
2460,366402395,366418294,0.05,40.0,4,Lê Khôi,tertiary,106.6278945,10.7793465,106.6280309,10.779782,tertiary,363,536,208
2570,4068001735,4068001736,0.034,40.0,4,Linh Đông,tertiary,106.7438406,10.8415361,106.7440505,10.8417646,tertiary,6016,6017,209
2572,5750623148,4068001735,0.019,40.0,4,Linh Đông,tertiary,106.7438067,10.8413627,106.7438406,10.8415361,tertiary,8742,6016,210
2573,366378637,366376109,0.064,40.0,4,Cầu Bình Phú,tertiary,106.7343846,10.8547733,106.7349099,10.8550441,tertiary,119,104,211
2581,2968017234,366458730,0.022,40.0,4,Gò Dưa,tertiary,106.73608,10.8691182,106.7362714,10.8691872,tertiary,4515,1055,212
2583,366458730,5767715260,0.043,40.0,4,Gò Dưa,tertiary,106.7362714,10.8691872,106.7366583,10.8692965,tertiary,1055,9725,213
2589,2968017239,3217666095,0.005,40.0,4,Gò Dưa,tertiary,106.7371679,10.8694747,106.7372118,10.8694915,tertiary,4516,5056,214
2599,5767639435,366381991,0.035,40.0,4,Gò Dưa,tertiary,106.7385991,10.8700495,106.7389023,10.8701657,tertiary,9714,159,215
2603,366370840,5767420529,0.052,40.0,4,Gò Dưa,tertiary,106.739242,10.87027,106.7396963,10.8704319,tertiary,49,9706,216
2607,737199297,5767600867,0.086,40.0,4,Gò Dưa,tertiary,106.7402788,10.8706394,106.7410019,10.8709623,tertiary,2036,9711,217
2609,5767600867,4031006190,0.054,40.0,4,Gò Dưa,tertiary,106.7410019,10.8709623,106.741456,10.871165,tertiary,9711,5675,218
2617,366476127,366436977,0.071,40.0,4,Gò Dưa,tertiary,106.7419618,10.8714198,106.7425493,10.8717061,tertiary,1249,763,219
2621,5767601368,5767639430,0.013,40.0,4,Gò Dưa,tertiary,106.7428572,10.8718398,106.7429729,10.8718927,tertiary,9712,9713,220
2631,366469717,366443806,0.021,40.0,4,Gò Dưa,tertiary,106.7438259,10.872369,106.743987,10.8724837,tertiary,1181,866,221
2639,366441452,2968017263,0.004,40.0,4,Gò Dưa,tertiary,106.74451,10.8728185,106.744538,10.8728483,tertiary,831,4517,222
2701,3141558631,366368454,0.07,40.0,4,Kha Vạn Cân,tertiary,106.7153558,10.8270992,106.7159791,10.8272547,tertiary,4700,14,223
2705,366444451,2964346522,0.024,40.0,4,Kha Vạn Cân,tertiary,106.7163341,10.8273487,106.7165457,10.8274134,tertiary,869,4500,224
2709,2418527119,366388058,0.054,40.0,4,Kha Vạn Cân,tertiary,106.7174672,10.8277,106.7179483,10.8278461,tertiary,3897,240,225
2713,366413436,366382389,0.043,40.0,4,Kha Vạn Cân,tertiary,106.7185091,10.8279898,106.7188969,10.8280852,tertiary,487,165,226
2719,366376119,366410090,0.038,40.0,4,Kha Vạn Cân,tertiary,106.7197217,10.8282751,106.7200632,10.8283566,tertiary,105,462,227
2723,366408398,2964936882,0.039,40.0,4,Kha Vạn Cân,tertiary,106.7210453,10.8287007,106.7213718,10.8288611,tertiary,438,4503,228
2725,2964936882,366465432,0.047,40.0,4,Kha Vạn Cân,tertiary,106.7213718,10.8288611,106.7217648,10.8290541,tertiary,4503,1126,229
2729,366419867,366423254,0.072,40.0,4,Tân Xuân 1,unclassified,106.6035093,10.8752155,106.6030332,10.8756688,unclassified,561,604,230
2813,3167034797,4619358332,0.047,40.0,4,Phổ Quang,tertiary,106.6658741,10.8025366,106.6659834,10.8029468,tertiary,4869,6678,231
2817,5813867127,706286111,0.007,40.0,4,Huỳnh Mẫn Đạt,tertiary,106.6773307,10.7518689,106.6772986,10.7519295,tertiary,11054,1915,232
2832,3150110710,366466460,0.012,40.0,2,Nguyễn Tri Phương,primary,106.6690295,10.7590308,106.6690531,10.7589175,primary,4716,1137,233
2833,366466460,366403515,0.086,40.0,2,Nguyễn Tri Phương,primary,106.6690531,10.7589175,106.6692245,10.7581623,primary,1137,376,234
2834,366403515,4620534189,0.064,40.0,2,Nguyễn Tri Phương,primary,106.6692245,10.7581623,106.6693517,10.7575959,primary,376,6688,235
2835,4620534189,4620515587,0.023,40.0,2,Nguyễn Tri Phương,primary,106.6693517,10.7575959,106.6693988,10.7573861,primary,6688,6682,236
2836,4620515587,3160545657,0.022,40.0,2,Nguyễn Tri Phương,primary,106.6693988,10.7573861,106.6694433,10.7571879,primary,6682,4793,237
2837,3160545657,4631390892,0.047,40.0,2,Nguyễn Tri Phương,primary,106.6694433,10.7571879,106.6695379,10.7567666,primary,4793,6802,238
2838,4631390892,5802993758,0.005,40.0,2,Nguyễn Tri Phương,primary,106.6695379,10.7567666,106.6695494,10.7567165,primary,6802,10925,239
2839,5802993758,5802993759,0.005,40.0,2,Nguyễn Tri Phương,primary,106.6695494,10.7567165,106.669562,10.756664,primary,10925,10926,240
2840,4629703848,4629359728,0.016,40.0,3,Nguyễn Tri Phương,secondary,106.6670725,10.7675961,106.6671026,10.7674468,secondary,6780,6775,241
2841,4629359728,366473501,0.025,40.0,3,Nguyễn Tri Phương,secondary,106.6671026,10.7674468,106.667154,10.7672207,secondary,6775,1218,242
2842,366473501,366475341,0.031,40.0,3,Nguyễn Tri Phương,secondary,106.667154,10.7672207,106.6672171,10.766943,secondary,1218,1242,243
2843,366475341,2841256319,0.035,40.0,3,Nguyễn Tri Phương,secondary,106.6672171,10.766943,106.6672875,10.7666335,secondary,1242,4270,244
2844,2841256319,366405533,0.034,40.0,3,Nguyễn Tri Phương,secondary,106.6672875,10.7666335,106.6673567,10.7663292,secondary,4270,408,245
2845,366405533,2841256321,0.034,40.0,3,Nguyễn Tri Phương,secondary,106.6673567,10.7663292,106.6674265,10.7660222,secondary,408,4271,246
2846,2841256321,366463743,0.04,40.0,3,Nguyễn Tri Phương,secondary,106.6674265,10.7660222,106.6675073,10.7656669,secondary,4271,1106,247
2847,366463743,5057827203,0.052,40.0,3,Nguyễn Tri Phương,secondary,106.6675073,10.7656669,106.6676089,10.7652068,secondary,1106,7527,248
2848,5057827203,2934006870,0.056,40.0,3,Nguyễn Tri Phương,secondary,106.6676089,10.7652068,106.6677253,10.764708,secondary,7527,4329,249
2849,2934006870,5057828137,0.048,40.0,3,Nguyễn Tri Phương,secondary,106.6677253,10.764708,106.6678225,10.7642807,secondary,4329,7528,250
2850,5057828137,5817378547,0.029,40.0,3,Nguyễn Tri Phương,secondary,106.6678225,10.7642807,106.6678745,10.7640236,secondary,7528,11123,251
2851,5817378547,5780574569,0.029,40.0,3,Nguyễn Tri Phương,secondary,106.6678745,10.7640236,106.6679394,10.7637681,secondary,11123,10532,252
2852,5780574569,3150110708,0.024,40.0,3,Nguyễn Tri Phương,secondary,106.6679394,10.7637681,106.6679882,10.7635516,secondary,10532,4714,253
2853,3150110708,4623078287,0.057,40.0,3,Nguyễn Tri Phương,secondary,106.6679882,10.7635516,106.6681022,10.763045,secondary,4714,6717,254
2854,4623078287,5050082271,0.073,40.0,3,Nguyễn Tri Phương,secondary,106.6681022,10.763045,106.6682491,10.7624043,secondary,6717,7513,255
2855,5050082271,366392714,0.063,40.0,3,Nguyễn Tri Phương,secondary,106.6682491,10.7624043,106.6683762,10.7618452,secondary,7513,287,256
2856,366392714,5050082265,0.049,40.0,3,Nguyễn Tri Phương,secondary,106.6683762,10.7618452,106.6684746,10.7614123,secondary,287,7512,257
2857,5050082265,3150110709,0.038,40.0,3,Nguyễn Tri Phương,secondary,106.6684746,10.7614123,106.6685521,10.7610716,secondary,7512,4715,258
2858,3150110709,366439630,0.032,40.0,3,Nguyễn Tri Phương,secondary,106.6685521,10.7610716,106.6686167,10.7607876,secondary,4715,802,259
2859,366439630,5050082316,0.035,40.0,3,Nguyễn Tri Phương,secondary,106.6686167,10.7607876,106.6686881,10.7604734,secondary,802,7514,260
2860,5050082316,2934006860,0.054,40.0,3,Nguyễn Tri Phương,secondary,106.6686881,10.7604734,106.6687966,10.7599962,secondary,7514,4322,261
2861,1349033432,2498079025,0.086,40.0,4,Thành Thái,tertiary,106.6588525,10.7807392,106.6594324,10.7802103,tertiary,2131,4113,262
2862,2498079025,5772557724,0.018,40.0,4,Thành Thái,tertiary,106.6594324,10.7802103,106.6595558,10.7801023,tertiary,4113,10129,263
2863,5772557724,5772557748,0.032,40.0,4,Thành Thái,tertiary,106.6595558,10.7801023,106.6597785,10.7799074,tertiary,10129,10134,264
2864,5772557748,2498079023,0.081,40.0,4,Thành Thái,tertiary,106.6597785,10.7799074,106.6603331,10.779422,tertiary,10134,4111,265
2865,2498079023,1552973905,0.099,40.0,4,Thành Thái,tertiary,106.6603331,10.779422,106.6609856,10.7788021,tertiary,4111,2285,266
2866,1552973905,5772606547,0.062,40.0,4,Thành Thái,tertiary,106.6609856,10.7788021,106.6613981,10.7784102,tertiary,2285,10156,267
2867,5772606547,366388518,0.039,40.0,4,Thành Thái,tertiary,106.6613981,10.7784102,106.6616599,10.7781615,tertiary,10156,248,268
2868,366388518,2233616175,0.145,40.0,4,Thành Thái,tertiary,106.6616599,10.7781615,106.6626272,10.7772563,tertiary,248,3282,269
2869,2233616175,2498079017,0.117,40.0,4,Thành Thái,tertiary,106.6626272,10.7772563,106.6634078,10.7765298,tertiary,3282,4107,270
2870,2498079017,5772606969,0.022,40.0,4,Thành Thái,tertiary,106.6634078,10.7765298,106.6635634,10.7763996,tertiary,4107,10161,271
2871,728690562,366389762,0.04,40.0,2,Xô Viết Nghệ Tĩnh,primary,106.707195,10.7924505,106.7074486,10.7927205,primary,1993,261,272
2912,3081292109,3771444850,0.042,40.0,4,Trịnh Đình Trọng,tertiary,106.6384349,10.7760645,106.6387705,10.7758718,tertiary,4570,5583,273
2954,3088578140,3088578141,0.005,40.0,4,Trịnh Đình Trọng,tertiary,106.642029,10.7758761,106.6420505,10.7758299,tertiary,4575,4576,274
2960,6025186476,6025186470,0.034,40.0,4,Trịnh Đình Trọng,tertiary,106.6424445,10.775574,106.6427174,10.775413,tertiary,11267,11266,275
2961,6025186470,6025186476,0.034,40.0,4,Trịnh Đình Trọng,tertiary,106.6427174,10.775413,106.6424445,10.775574,tertiary,11266,11267,276
2962,6025186470,3771420435,0.001,40.0,4,Trịnh Đình Trọng,tertiary,106.6427174,10.775413,106.6427316,10.7754047,tertiary,11266,5581,277
2963,3771420435,6025186470,0.001,40.0,4,Trịnh Đình Trọng,tertiary,106.6427316,10.7754047,106.6427174,10.775413,tertiary,5581,11266,278
2964,3771420435,3718634733,0.037,40.0,4,Trịnh Đình Trọng,tertiary,106.6427316,10.7754047,106.6430201,10.7752266,tertiary,5581,5506,279
2965,3718634733,3771420435,0.037,40.0,4,Trịnh Đình Trọng,tertiary,106.6430201,10.7752266,106.6427316,10.7754047,tertiary,5506,5581,280
2966,3718634733,3718634732,0.038,40.0,4,Trịnh Đình Trọng,tertiary,106.6430201,10.7752266,106.6433178,10.7750342,tertiary,5506,5505,281
2967,3718634732,3718634733,0.038,40.0,4,Trịnh Đình Trọng,tertiary,106.6433178,10.7750342,106.6430201,10.7752266,tertiary,5505,5506,282
2968,3718634732,5769332804,0.04,40.0,4,Trịnh Đình Trọng,tertiary,106.6433178,10.7750342,106.6436017,10.774797,tertiary,5505,9747,283
2969,5769332804,3718634732,0.04,40.0,4,Trịnh Đình Trọng,tertiary,106.6436017,10.774797,106.6433178,10.7750342,tertiary,9747,5505,284
2970,5769332804,5769332792,0.018,40.0,4,Trịnh Đình Trọng,tertiary,106.6436017,10.774797,106.6437268,10.7746903,tertiary,9747,9746,285
2971,5769332792,5769332804,0.018,40.0,4,Trịnh Đình Trọng,tertiary,106.6437268,10.7746903,106.6436017,10.774797,tertiary,9746,9747,286
