type,id,tags.highway,tags.traffic_signals,tags.junction,tags.name,tags.note,tags.addr:street,tags.addr:housenumber,tags.name:vi,tags.access,nodes,tags.addr:city,tags.addr:district,tags.name:en,tags.ref,tags.addr:subdistrict,tags.service,tags.oneway,tags.old_name,tags.surface,tags.name:zh,tags.maxspeed,tags.foot,tags.bicycle,tags.layer,tags.bridge_name,tags.bridge_name:en,tags.bridge,tags.motorcar,tags.motorcycle:oneway,tags.bicycle:oneway,tags.horse,tags.lanes,tags.motorroad,tags.construction,tags.int_ref,tags.alt_name,tags.amenity,tags.crossing,tags.oneway:bicycle,tags.oneway:motorcar,tags.oneway:motorcycle,tags.motorcycle,tags.cycleway,tags.bridge:name,tags.bridge:name:en,tags.int_name,tags.lit,tags.motor_vehicle,tags.car,tags.hgv,tags.area,tags.source,tags.name:de,tags.bus,tags.ski,tags.snowmobile,tags.wheelchair,tags.religion,tags.sidewalk,tags.motorcar:backward,tags.old_name:vi,tags.old_name:fr,tags.name:vi-hani,tags.old_name:zh,tags.addr:province,tags.old_name:en,tags.addr:postcode,tags.width,tags.description,tags.source:maxspeed,tags.tunnel,tags.proposed,tags.level,tags.bicycle:forward,tags.ele,tags.addr:street:name,tags.maxheight,tags.stop,tags.minspeed,tags.maxweight,tags.name:ja,tags.name:th,tags.fixme,tags.lay,tags.information,tags.covered,tags.motorcar:forward,tags.footway
way,32585770,tertiary,,,Đường số 8,,,,,,"[5151366671, 5151366673, 366415700, 5458426807, 366369377, 5891954860, 366435643, 5750742153, 5151366683, 366461845, 5716927892, 3242682804, 5891955554, 366369386, 5151366689, 366413603, 5891955486, 366455710, 5890230616, 366445188, 4967492369, 5755098113, 5755098111, 5755098117, 366419518, 366469526, 5890201263, 5755098835, 5890201261, 2470745106, 5890201269, 3174416232, 5751286568, 366441718, 5890201274, 366436010, 5750804446, 366400073, 366408602, 366378980, 5751080904, 5890111230, 5751081831, 366401436, 5890201216, 3174416233, 5890201210, 5751081767, 5751081809, 5751081770, 5751081772, 5890201198, 2470756525, 5890111187, 366445420, 5751081744, 5890111195, 366403341, 5890111255, 5751080909, 5890111259, 5750733932, 5750640225, 5890111253, 5890111250, 5750640221, 5890111208, 5750639018, 5750733929, 4962944392, 5890111247, 366400415]",Ho Chi Minh,Go Vap,Road No.8,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32585934,residential,,,Hồng Hà,,,,,,"[366372531, 2363997556, 709848790, 5755430593, 710640677, 710640656, 366374033]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32586028,service,,,Hẻm 394 Minh Phụng,,,,,,"[5802717062, 4929132423, 4929127617, 366444202, 4929127611, 4929127607, 4929127599, 366374497]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32586227,residential,,,Bà Hạt,,,,,,"[366403042, 366412943, 5057828525, 5057828571, 5057828566, 5057828546, 5057828564, 366372448, 5057828486, 5057828476, 5042143284, 366444510, 5057828627, 366403930, 5057828622, 5057828501, 366401465, 5757841593]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32586874,primary,,,Lý Thường Kiệt,,,,Ly Thuong Kiet,,"[2414259537, 366407693, 366446418, 3220146662, 366439891, 3220146454, 366398123, 366439469, 366440783, 3220146437, 366379959, 366371983, 366437750, 1422247370, 5738080770, 366466170, 5755254399, 366438581]",,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32587219,residential,,,Nguyễn Thượng Hiền,,,,,,"[366374009, 366382054, 5738102589, 5738102577, 5738102588, 5738102554, 5738102587, 5721506163, 5782114272, 5738102586, 5738102585, 5736021602, 5738102601, 366428593]",,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32587530,secondary,,,Bạch Đằng,,,,,,"[4672023664, 5737956404, 5737956405, 366449378, 366465101, 4851135950, 366445533, 5719227266, 5719227265, 5719227264, 2366630516, 4896345056, 2366630520, 4001743973, 366467118, 5737817884, 366384230, 4440166374, 4936385097, 366422667, 4440166372, 366370841, 366367847, 4440166378, 366423903, 3169684692, 741845249]",P.2,Tan Binh,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32587582,primary,,,Quang Trung,,,,,,"[2414259516, 366407505, 3220146695, 366452024, 366398556, 366368737, 366441972, 366370214, 366408561, 3700589844, 3700589843, 366443748, 2414261827, 3220146677, 366415814, 366469200, 3220146675, 366435000, 366412821, 366435264]",,,To Ky,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32587814,tertiary,,,Tô Hiến Thành,,,,,,"[4655963176, 5240704523, 2302073725, 3118842029, 5757673280, 4666695460, 366383168, 5243849435, 3088844994, 3088844993, 3118842030, 4662998247, 6013212713, 5073779377, 366469100, 1552973814, 5765019259, 5760300651, 3118842031, 5772606969, 5772606968, 5772606970, 366438638, 5772606972, 366370938, 366419772, 5772606965, 2690659780, 4927867379, 2690659782, 5772606964, 5063701502, 5352824737, 2690659778, 366385591, 3718387345, 3718387349, 366377012, 2930534049, 5074798778, 5063701495, 4120151674, 366403850, 366464770, 366434727, 3718387279, 5063701433, 3718387319, 5063701425, 5063701430, 3718387308, 5063701421, 5074798961, 5063701411, 4875861250]",,,To Hien Thanh Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32588119,tertiary,,,Trần Quý,,,,,,"[5778381640, 3171996450, 4988324823, 6174054691, 6174054695, 366370396, 6174054716, 6022610281, 5778381619, 5552685838, 5778381618, 5778381617, 5778381616, 5802861312, 366407151, 4932651968, 4932651972, 5778381615, 5778381614, 5778381613, 5778381612, 5778381611, 5802717070, 6174054747, 6174054749, 5802717069]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32588182,service,,,Hẻm 337 Lê Văn Sỹ,,,,,,"[366449401, 2822161078, 366384346, 2822164966, 366439260, 3771398717, 2822161079, 366444066, 366370971]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32588270,tertiary,,,Nguyễn Thị Nhỏ,,,,,,"[366420778, 366468340, 3160543547, 366371126, 366368264]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32588971,residential,,,Cao Đạt,,,,,,"[366368313, 5814336846, 5814337718, 5814337720, 5814337686, 5814337702, 4613361750, 4932209379, 5816774543, 5816774504, 5816774819]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32589059,tertiary,,,Phan Văn Đối,,,,,,"[366371606, 366376253, 366473333, 5748108240, 366373778, 5748108266, 366478374, 366475801, 5748108223, 5748241026, 366401703, 5748241023, 5748108289, 5748108292, 5748108291, 5740353649, 366449981, 366462389, 5740352103, 5740352112, 3378029998, 5740353645, 366475955]",,,Phan Van Doi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32899406,tertiary,,,,,,,,,"[366376109, 5762744119, 366453634, 5762744103, 3108021452, 5769333737, 5769333942, 5769333742, 3108021454, 5769333928, 3108021455, 366372123]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32928902,tertiary,,,Kha Vạn Cân,,,,,,"[2947068296, 366422614, 5752859480, 5752938608, 3216188849, 5752860633, 5752938610, 3216188852, 366373335, 5758041304, 366440747, 5758161623, 5758161289, 5758161299, 366468474, 366453322, 5758041296, 2947068442]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,33103594,primary,,,Xô Viết Nghệ Tĩnh,,,,,,"[373544277, 3141309632, 4667530610, 2030639438, 760844034, 366438352, 366418537, 366438817, 5778363053, 1797562617, 5778362643, 366478842, 5778362640, 366372479, 366410718]",,,Xo Viet Nghe Tinh,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,33238056,primary,,,Hà Huy Giáp,,,,,,"[5758077339, 5755216314, 366408949, 5758075914, 5758077340, 5758077408, 366411377, 366476608, 366383837, 5758077386, 5758077341, 366449794, 366474169, 366370822, 5758077411, 5758077415, 5758077338, 5758077391, 5762626788, 366437686, 5758077337, 5763267823, 5758077361, 366451445, 5758077336, 5763268916, 366434529, 5763267837, 5758077335, 5763268921, 366473340, 5655390729, 5763268925, 5655390712, 378248006]",,,Ha Huy Giap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,35085736,secondary,,,Lê Văn Sỹ,,,,,,"[366460986, 366457225, 366382100, 5765073600, 366451852, 5765073601, 2300357783, 5765047035, 5765073602, 5765073603, 5765073604, 3178456810, 5765073605, 5765073606, 5765073607, 366420911, 2115199004, 5765073652, 366472742, 366474984, 2822152294, 2822156620, 366475507, 366370971, 5765073651, 3178456811, 366383094, 366451774, 366437295, 2081881161, 2081881484, 2081881048, 5762747892, 366462993, 1894612132]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,35085959,trunk,,,Điện Biên Phủ,,,,,,"[373544408, 366440827, 366368046, 1497313118, 366441141]",,,Dien Bien Phu Road,,,,yes,,,奠边府路,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,35113033,primary,,,Nguyễn Văn Trỗi,,,,,,"[411919026, 2036141659, 2036141734, 366414466, 1374412934, 3167018766, 762368912, 6116136071, 366458878, 2290177717, 710021188, 2293477517, 3167021689, 701716344, 710021190, 2813684253, 366418486, 2813684238, 4074553188, 4074553187, 3167021690, 366369424, 5765047045, 2353049578, 366435377, 3167021691, 2293477524, 2322648483, 366472259, 2081907944, 366443652]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,39513623,secondary,,,Lê Đại Hành,,,,,,"[4632239802, 2434647890, 5778485955, 5778485959, 5778485957, 2434730479, 366372500, 2434730478, 366381218, 5778485979, 3150623832, 366445888, 4535195820, 5757547048, 366407708, 4535195806, 366431645, 3150623833, 5757547057, 2434647869, 366371375]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,57039414,tertiary,,,Trần Huy Liệu,,,,,,"[366375452, 3761201958, 3168924675, 1390350838, 723979385, 1390350831, 5765007188, 366470635, 366398854, 5352159391, 5352159367, 5352159389, 5765007161, 3168063562, 2431839592, 701716350]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,59449898,primary,,,Nguyễn Văn Linh,,,,,,"[366371791, 366424398, 2358286022, 2253480521, 2355607704, 3168971481, 1793489510, 1329767916, 366378712, 366448494, 366442464, 366389415, 366415505, 2348738984, 2350584957, 373515986]",,,,,,,yes,,,,80,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,59449904,primary,,,Cầu Tư Dinh,,,,,,"[737167452, 366371791]",,,,,,,yes,,,,80,,no,1,Cầu Tư Dinh,Tu Dinh Bridge,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,112286502,residential,,,Hẻm 549,,,,,,"[366440405, 5733448387, 5733035575, 760844035, 724227327, 5733035579, 5733035598, 366372479]",,,,,,,yes,,,,,,,,,,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,120276781,tertiary,,,Phan Văn Trị,,,,,,"[366413008, 3100603323, 4901194477, 4441523983, 5742989290, 5743332287, 4869145134, 4869145132, 4869145140, 5798935318, 4869145131, 4441523987, 4441523982, 4441523984, 366384807, 4441523986, 366441499, 5719318339, 366439219, 366427547, 3181108998, 4903015541, 366368776, 4433904569, 366386865, 3806430575, 4903108791, 2280550352, 366376494, 4447328641, 2280551548, 4432379442, 5716655318, 5716655311, 366386670, 5716655313, 4554750024, 4432379434, 4433922025, 4433922023, 3181108999, 5886313832, 3640162988, 4441523940, 366422416, 5724836623, 4905103832, 366447212, 366383283, 5886777923, 366449704, 5886777924, 366470381, 366439525, 4905117692, 5716927840, 3181109000, 4937783796, 366448707, 366401822, 4440176377, 5750808991]",Ho Chi Minh,Go Vap,Phan Van Tri,,,,yes,,paved,,,,,,,,,,,,yes,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,136505781,secondary_link,,,Trần Não,,,,,,"[366369725, 1497312731]",,,Tran Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,158347216,tertiary,,,Nguyễn Thái Bình,,,,,,"[366412850, 366372360, 366447029, 366474491, 1404352818, 2078950867, 2078950860, 366433800, 2078950804, 366367322, 366386184, 366434942, 366369553, 366442614, 2081753711, 2078950862, 2081753823, 366426889, 366408598, 366444740]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,168038884,tertiary,,,Trần Xuân Soạn,,,,,,"[5462422209, 5813691633, 2692556747, 2309294271, 5813691634, 2156217894, 3171499320, 2154852773, 2156217910, 2692556767, 366372405, 2692556769, 366469352, 366381209, 2692556772, 2692556774, 366438592, 366431629, 3171499319, 5813622284, 5813622291, 366382203, 366427276, 5778659796, 5778659804, 5778659794, 2314025626, 366463885, 366390363, 3171499318, 366464405, 2159588450, 5778659792, 366425895, 5778659785, 2159588451, 3171493702, 366422333, 2159588453, 2159588455, 366388361, 5778755637, 366441577, 366473777, 2303264102, 366439129, 5778755626, 366438993, 2355594332, 2302060726, 5778755617, 2302060720, 2302060719, 2156217932, 366473188, 2156217933, 366402244, 5778820370, 2156217936, 2156217937, 366466532, 5778820376, 2156217938, 366456988, 366452862, 366448098, 2156217945, 366416132, 2156217953, 2303333459, 2156217960, 366445421, 2303333462, 2303333461, 366408843, 366468942, 1767857939, 1767858055, 2157806943, 1767857984]",,,Tran Xuan Soan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,189017054,secondary,,,Hải Thượng Lãn Ông,,,,,,"[3160564528, 4627815557, 2246167633, 366372283, 4627806631, 1996655435, 4627806628, 1996745109, 366380878, 1996655243]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,189017073,primary,,,Hồng Bàng,,,,Hồng Bàng,,"[1996655300, 366435118, 3160545656, 4589089705, 366405813, 366412419, 5890133163, 5890133160, 5890133158, 5890133161, 1996654477, 4616029237, 5674570717, 5803147461, 4613947568, 4620312299, 4613947565, 366370846, 5816931401, 5816931395, 3151254802, 5816931418, 366368048, 5803395574, 4616029241]",Ho Chi Minh,5,Hong Bang Street,,,,yes,,,鴻龐路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,189027805,residential,,,Kim Biên,,,,,,"[366416507, 366372283]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,189027824,tertiary,,,Thuận Kiều,,,,,,"[366392112, 2495830335, 746617451, 4929793638, 366380992, 5674570653, 366369343, 3171990256, 366433611, 5813896035]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205650782,service,,,Hẻm 861 Trần Xuân Soạn,,,,,,"[366372405, 2156217884, 2156217854, 2156217802, 2156217771]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,213726584,tertiary,,,Lạc Long Quân,,,,,,"[5769406279, 5769406258, 366368670, 5769406278, 5769406277, 5769406290, 5769406276, 5769406275, 5769406274, 5769406273, 5769406272, 5769406271, 5769406270, 5772508143, 5769406269, 5769406268, 5769406267, 5769343546, 5772508136, 5772508135, 5772508134, 5772508133, 5772508132, 5772508131, 5772508130, 5772508127, 5772508126, 5772508128, 5772508129, 3158989497, 1606180578, 5772194291, 1606180526, 5772194272, 366383485, 1606180505, 5772194292, 5772194293, 3158989498, 366421612, 5772301784, 5772170128, 5772194290, 5772194289, 5772194288, 3158989499, 5772194287, 5772194286, 5772194285, 5772194284, 5765404727, 5765404728]",Ho Chi Minh,Tan Binh,Lac Long Quan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220216404,residential,,,Trương Quốc Dung,,,,,,"[2008273927, 366369424]",,,Truong Quoc Dung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220216406,unclassified,,,Trương Quốc Dung,,,,,,"[366369424, 5765047042, 366455074, 5763097096, 366408031, 366417361]",,,Truong Quoc Dung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220972414,secondary,,,An Dương Vương,,,,,,"[4629021467, 4628956511, 366371650, 5805637463, 3151254797, 366466647, 5598914621, 5794913265, 5794913275, 5805820852, 3116315714, 5794913283, 5794913321, 1793489523, 5794940759, 1541029245, 5598913731, 1765166512, 5795001640, 366462922]",,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,224456768,tertiary,,,Kha Vạn Cân,,,,,,"[5762874769, 5762874771, 4783113428, 5763193244, 5762874772, 5762874773, 5762874774, 5764780957, 5764780956, 5762874778, 5762874776, 5762874777, 5762874775, 5763193353, 5769474026, 3185767533, 5758161271, 5769474391, 366443524, 5762874767, 5762874768, 5762874766, 5769474346, 5769474281, 5762874765, 5762874764, 5762874763, 5769474369, 5769480022, 366418582, 5762874761, 5762874762, 5769474379, 5762874760, 5762874759, 5769474277, 5769559524, 5762874758, 5769559543, 3717885589, 5769559520, 366465422, 2970556405, 5762874757, 3735697759, 2970556412, 5762874756, 2953641350, 2953641341, 5778111878, 2953641343, 5778111900, 5778111877, 3185767535, 2953641345, 5778111876, 5778111875, 5778111874, 2953641346, 5763233403, 366460592, 5767184410, 5778111891, 5767184412, 5778132532, 5767184416, 366419829, 5767184415, 3084820291, 4447240191, 5778111873, 5767184414, 5772137756, 3185767536, 366388651, 5767184411, 366380726, 5772165183, 5772136737, 5468474880, 366448444, 5767184413, 5772165177, 366462798, 5767184417, 5767184395, 4447270630, 5767184421, 5767184422, 5767184407, 5767184418, 5767184408, 5767184420, 3349899987, 3349969404, 3349899989, 5767184419, 5767184409, 3349899991, 3349899994, 5767128897, 3349899995, 366370744, 5767128957, 366449522, 5767128928, 4068009422, 5767128969, 366467119, 366371718, 5767128970, 4068009421, 5767128933, 5767128971, 1958801621, 366427938, 366405787, 1958801626, 2953644134, 366378660, 1958801628, 5767128873, 366386123, 3349900026, 5767128908, 366477605, 3349900029]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,224607445,trunk,,,Xa Lộ Hà Nội,,,,,,"[366439807, 366466363, 2217837563, 366397143, 366426836, 2217835603, 2217837561, 366370966, 4066481001, 366408755, 366408306, 2028465717]",,,,QL.52,,,yes,,,,80,,no,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,226839162,tertiary,,,Vườn Lài,,,,,,"[2355735153, 5740047142, 366462991, 366383856, 366369448, 366461975, 366430818, 366443374, 5771983317, 366439103, 5772159017, 366434234, 366397818, 5653129344, 5771983601, 5769332095]",,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,228023679,residential,,,Hồng Hà,,,,,,"[366467140, 366436881, 5733538270, 4851135867, 4936382389, 366400563, 2934670003, 366417883, 2368169761, 366371536, 5755430577, 5755430605, 366372531]",Hồ Chí Minh,Tan Binh,Hong Ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,228183421,residential,,,Hẻm 54 Bạch Đằng,,,,,,"[366370841, 2368169760, 2686025240, 2686025238, 2686025237]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,234901525,secondary,,,Nguyễn Hữu Trí,,,,,,"[542664053, 5755396556, 5767087952, 366467611, 5767087953, 5767087954, 3632312726, 5767087693, 3632312729, 5767087955, 366381724, 5767087956, 5767087692, 5767087957, 366416597, 5767087958, 5767087959, 5767087960, 366461002, 366435531, 5767087689, 5767087961, 5767087962, 366374481, 366438007, 5767087688, 5767087656, 366433597, 366368110, 5767087686, 366398073, 5767087963, 366462115, 5767087964, 366382900, 5767087680, 366449608, 5767087965, 366391548, 5767087966, 5767087967, 5767087665, 5346676831, 366472850]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,235400036,secondary,,roundabout,Vòng xoay Lê Đại Hành,,,,,,"[2434647841, 4628118784, 3088863272, 4628118776, 3088859055, 4628118777, 2434648808, 4628118785, 2434648803, 5757549029, 2434648807, 4628118783, 2434648799, 4628118782, 2434648802, 4628118786, 5765289875, 2434648800, 4628118778, 2434648801, 5766180127, 4628118779, 2434648806, 4628118787, 4628118780, 2434647875, 2434648804, 2434648809, 4628118781, 366371375, 4628118775, 2434647841]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,235409503,service,,,,,,,,,"[2434730477, 366372500]",,,,,,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,236502610,trunk,,,Xa Lộ Hà Nội,,,,,,"[366456230, 366374517, 4066314188, 366425271, 4066314186, 2028465950]",,,,QL.52,,,yes,,,,50,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,242003623,secondary,,,Âu Cơ,,,,,,"[4102230933, 3152637749, 5467448202, 5097414399, 4102230932, 2084678127, 5109567413, 4102230934, 3830454069, 5003306351, 2084677939, 2084678053, 5721938895, 2084678245, 2084677823, 2084678063, 4617886234, 5767074404, 4102230930, 4597377752, 5721938879, 5073779504, 4102230926, 4102230928, 5769301503, 5769329866, 5769329900, 5769301520, 366406127, 5769301515, 5769329899, 5769329897, 5108957199, 4102230927, 5769329894, 4102230940, 5769329864, 5769301490, 5778136900, 4102230924, 4102230938, 5778136956, 5778136908, 2325187743, 6025186582, 5778143014, 3771420321, 5778143011, 366431366, 366415550, 6025186580, 4109605262, 4102230921, 366407106, 6025186569, 5772157708, 5772679821, 5772157706, 5358463327, 366370884, 6025186563, 4102230919, 5772194297, 5772157735, 5092124517, 366457709, 5092124922, 4102230918, 5092124924, 5772194268, 5092124926, 5092124937, 5092124941, 5092124944, 6025186436, 4102230917, 5765416821, 6025186434, 5765416832, 4102230915, 6175905346, 4658051298, 2495802600, 366421632, 2495802637, 2495802632, 2495802619, 4102230912, 5108957190, 4948305018, 4102230935, 5765416815, 4979904093, 366458700, 5765384647, 366429503, 4102230909, 4948305011, 3718439602, 4102230906, 4979904106, 4102230905, 6036632793, 5757549032]",,,Au Co,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,242014076,residential,,,Trần Não,,,,,,"[5738429860, 5738429861, 5738429896, 5738429897, 1497312738, 366373684]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,242014077,secondary,,,Trần Não,,,,,,"[5735415555, 5735415554, 5735415568, 5735415553, 1497312810, 366404092, 5735415581, 366398340, 3283703572, 366465207, 3187126785, 366373684, 2692325112, 5738226790, 366369725, 2692325212, 3187128368, 2692325211, 5738429837, 366437344, 2692325197, 366467415, 2203582368, 2692325231, 2692325309, 2692325305, 366399103, 2692325251, 3187126779, 366428049, 5740364699]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244009298,service,,,Hẻm 43 Cộng Hòa,,,,,,"[2513642423, 4602713760, 2513642431, 2513642438, 2513642421, 366372360]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
