_id,segment_id,date,weekday,period,LOS
638,2443,2021-01-05,1,period_3_30,C
639,2443,2021-01-06,2,period_14_30,E
640,2443,2021-01-15,4,period_3_00,F
641,2443,2021-01-18,0,period_10_00,F
642,2443,2021-01-19,1,period_1_00,C
643,2443,2021-01-19,1,period_9_30,E
644,2443,2021-01-20,2,period_11_30,F
645,2443,2021-03-09,1,period_10_30,D
646,2443,2021-03-11,3,period_12_00,F
647,2443,2021-03-16,1,period_11_00,F
648,2443,2021-03-19,4,period_9_30,E
649,2443,2021-03-23,1,period_10_30,C
650,2443,2021-03-31,2,period_0_30,E
651,2443,2021-04-05,0,period_13_00,F
652,2443,2021-04-07,2,period_14_00,F
653,2443,2021-04-14,2,period_1_00,A
654,2448,2021-01-04,0,period_2_00,F
655,2450,2021-01-04,0,period_2_00,E
656,2458,2021-01-04,0,period_2_00,C
657,2460,2021-01-04,0,period_2_00,F
658,2570,2020-11-26,3,period_0_00,F
659,2570,2020-12-06,6,period_0_00,E
660,2570,2020-12-23,2,period_23_30,D
661,2570,2020-12-24,3,period_0_00,F
662,2572,2020-12-24,3,period_0_00,C
663,2572,2021-03-31,2,period_0_00,B
664,2572,2021-04-14,2,period_0_00,C
665,2573,2020-12-06,6,period_0_00,F
666,2581,2020-11-29,6,period_14_00,F
667,2581,2020-11-29,6,period_4_00,F
668,2581,2020-11-29,6,period_4_30,F
669,2581,2020-11-29,6,period_6_30,F
670,2581,2020-11-29,6,period_7_00,F
671,2581,2020-11-30,0,period_23_00,F
672,2583,2020-11-29,6,period_4_00,A
673,2589,2020-11-29,6,period_4_00,A
674,2599,2020-11-29,6,period_4_00,A
675,2603,2020-11-29,6,period_4_00,A
676,2607,2020-11-29,6,period_4_00,A
677,2609,2020-11-29,6,period_4_00,A
678,2617,2020-11-29,6,period_4_00,A
679,2621,2020-11-29,6,period_4_00,A
680,2631,2020-11-29,6,period_4_00,A
681,2639,2020-11-29,6,period_4_00,A
682,2701,2020-11-29,6,period_5_00,A
683,2705,2020-11-29,6,period_5_00,A
684,2709,2020-11-29,6,period_5_00,A
685,2713,2020-11-29,6,period_5_00,A
686,2719,2020-11-29,6,period_5_00,A
687,2723,2020-11-29,6,period_5_00,A
688,2725,2020-11-29,6,period_5_00,A
689,2729,2020-11-29,6,period_5_00,A
690,2729,2021-03-16,1,period_10_30,E
691,2813,2021-03-16,1,period_5_30,A
692,2817,2021-03-09,1,period_10_00,B
693,2817,2021-03-11,3,period_12_00,D
694,2817,2021-03-16,1,period_10_30,E
695,2817,2021-03-23,1,period_10_30,D
696,2832,2020-08-02,6,period_23_30,D
697,2832,2020-08-03,0,period_0_00,C
698,2832,2021-01-04,0,period_0_00,D
699,2833,2020-08-02,6,period_23_30,B
700,2833,2020-08-03,0,period_0_00,C
701,2834,2020-08-02,6,period_23_30,C
702,2834,2020-08-03,0,period_0_00,E
703,2835,2020-08-02,6,period_23_30,C
704,2835,2020-08-03,0,period_0_00,E
705,2836,2020-08-02,6,period_23_30,A
706,2836,2020-08-03,0,period_0_00,C
707,2837,2020-08-02,6,period_23_30,E
708,2837,2020-08-03,0,period_0_00,E
709,2837,2021-01-04,0,period_0_00,C
710,2838,2020-08-02,6,period_23_30,E
711,2838,2020-08-03,0,period_0_00,D
712,2839,2020-08-02,6,period_23_30,E
713,2839,2020-08-03,0,period_0_00,D
714,2840,2020-08-02,6,period_23_30,C
715,2840,2020-08-03,0,period_0_00,C
716,2840,2021-01-03,6,period_23_30,D
717,2841,2020-08-02,6,period_23_30,E
718,2841,2020-08-03,0,period_0_00,C
719,2842,2020-08-02,6,period_23_30,D
720,2842,2020-08-03,0,period_0_00,D
721,2843,2020-08-02,6,period_23_30,E
722,2843,2020-08-03,0,period_0_00,C
723,2843,2020-12-24,3,period_13_30,B
724,2843,2021-01-03,6,period_1_30,B
725,2844,2020-08-02,6,period_23_30,E
726,2844,2020-08-03,0,period_0_00,D
727,2845,2020-08-02,6,period_23_30,E
728,2845,2020-08-03,0,period_0_00,C
729,2846,2020-08-02,6,period_23_30,D
730,2846,2020-08-03,0,period_0_00,C
731,2846,2020-12-24,3,period_13_30,D
732,2847,2020-08-02,6,period_23_30,E
733,2847,2020-08-03,0,period_0_00,D
734,2847,2020-12-25,4,period_7_30,D
735,2848,2020-08-02,6,period_23_30,E
736,2848,2020-08-03,0,period_0_00,C
737,2848,2020-12-25,4,period_7_30,F
738,2848,2021-01-03,6,period_1_30,E
739,2849,2020-08-02,6,period_23_30,C
740,2849,2020-08-03,0,period_0_00,C
741,2850,2020-08-02,6,period_23_30,F
742,2850,2020-08-03,0,period_0_00,D
743,2850,2020-12-25,4,period_7_30,D
744,2850,2021-01-03,6,period_1_30,D
745,2851,2020-08-02,6,period_23_30,E
746,2851,2020-08-03,0,period_0_00,E
747,2852,2020-08-02,6,period_23_30,C
748,2852,2020-08-03,0,period_0_00,E
749,2852,2021-01-03,6,period_1_30,F
750,2853,2020-08-02,6,period_23_30,D
751,2853,2020-08-03,0,period_0_00,C
752,2853,2020-12-25,4,period_7_30,D
753,2854,2020-08-02,6,period_23_30,C
754,2854,2020-08-03,0,period_0_00,C
755,2855,2020-08-02,6,period_23_30,C
756,2855,2020-08-03,0,period_0_00,D
757,2856,2020-08-02,6,period_23_30,D
758,2856,2020-08-03,0,period_0_00,D
759,2857,2020-08-02,6,period_23_30,D
760,2857,2020-08-03,0,period_0_00,C
761,2858,2020-08-02,6,period_23_30,C
762,2858,2020-08-03,0,period_0_00,C
763,2859,2020-08-02,6,period_23_30,E
764,2859,2020-08-03,0,period_0_00,D
765,2860,2020-08-02,6,period_23_30,C
766,2860,2020-08-03,0,period_0_00,D
767,2861,2020-08-02,6,period_23_30,E
768,2861,2020-08-03,0,period_0_00,C
769,2862,2020-08-02,6,period_23_30,D
770,2862,2020-08-03,0,period_0_00,D
771,2862,2021-01-06,2,period_10_30,A
772,2863,2020-08-02,6,period_23_30,E
773,2863,2020-08-03,0,period_0_00,C
774,2864,2020-08-02,6,period_23_30,E
775,2864,2020-08-03,0,period_0_00,D
776,2865,2020-08-02,6,period_23_30,E
777,2865,2020-08-03,0,period_0_00,D
778,2866,2020-08-02,6,period_23_30,E
779,2866,2020-08-03,0,period_0_00,E
780,2867,2020-08-02,6,period_23_30,E
781,2867,2020-08-03,0,period_0_00,C
782,2868,2020-08-02,6,period_23_30,E
783,2868,2020-08-03,0,period_0_00,E
784,2869,2020-08-02,6,period_23_30,C
785,2869,2020-08-03,0,period_0_00,E
786,2870,2020-08-02,6,period_23_30,E
787,2870,2020-08-03,0,period_0_00,E
788,2871,2020-08-02,6,period_23_30,C
789,2871,2020-08-03,0,period_0_00,D
790,2912,2021-01-05,1,period_1_30,A
791,2954,2021-01-06,2,period_10_30,E
792,2960,2021-01-06,2,period_10_30,D
793,2961,2020-08-02,6,period_23_30,E
794,2961,2020-08-03,0,period_0_00,E
795,2962,2020-08-02,6,period_23_30,C
796,2962,2020-08-03,0,period_0_00,D
797,2963,2020-08-02,6,period_23_30,C
798,2963,2020-08-03,0,period_0_00,C
799,2964,2020-08-02,6,period_23_30,E
800,2964,2020-08-03,0,period_0_00,D
801,2964,2021-01-06,2,period_10_30,F
802,2965,2020-08-02,6,period_23_30,E
803,2965,2020-08-03,0,period_0_00,D
804,2966,2020-08-02,6,period_23_30,F
805,2966,2020-08-03,0,period_0_00,C
806,2966,2021-01-06,2,period_10_30,F
807,2967,2020-08-02,6,period_23_30,C
808,2967,2020-08-03,0,period_0_00,D
809,2968,2020-08-02,6,period_23_30,E
810,2968,2020-08-03,0,period_0_00,D
811,2968,2021-01-06,2,period_10_30,D
812,2969,2020-08-02,6,period_23_30,B
813,2969,2020-08-03,0,period_0_00,C
814,2970,2020-08-02,6,period_23_30,C
815,2970,2020-08-03,0,period_0_00,C
816,2970,2021-01-06,2,period_10_30,F
817,2971,2020-08-02,6,period_23_30,C
818,2971,2020-08-03,0,period_0_00,D
819,2972,2020-08-02,6,period_23_30,C
820,2972,2020-08-03,0,period_0_00,D
821,2972,2021-01-06,2,period_10_30,D
822,2973,2020-08-02,6,period_23_30,C
823,2973,2020-08-03,0,period_0_00,E
824,2974,2020-08-02,6,period_23_30,F
825,2974,2020-08-03,0,period_0_00,C
826,2975,2020-08-02,6,period_23_30,D
827,2975,2020-08-03,0,period_0_00,D
828,2976,2020-08-02,6,period_23_30,E
829,2976,2020-08-03,0,period_0_00,D
830,2977,2020-08-02,6,period_23_30,E
831,2977,2020-08-03,0,period_0_00,C
832,2978,2020-08-02,6,period_23_30,E
833,2978,2020-08-03,0,period_0_00,D
834,2978,2021-01-06,2,period_10_30,D
835,2979,2020-08-02,6,period_23_30,C
836,2979,2020-08-03,0,period_0_00,D
837,2980,2020-08-02,6,period_23_30,E
838,2980,2020-08-03,0,period_0_00,D
839,2981,2020-08-02,6,period_23_30,C
840,2981,2020-08-03,0,period_0_00,C
841,2982,2020-08-02,6,period_23_30,D
842,2982,2020-08-03,0,period_0_00,D
843,2982,2021-01-06,2,period_10_30,F
844,2983,2020-08-02,6,period_23_30,D
845,2983,2020-08-03,0,period_0_00,D
846,2984,2020-08-02,6,period_23_30,E
847,2984,2020-08-03,0,period_0_00,D
848,2985,2020-08-02,6,period_23_30,A
849,2985,2020-08-03,0,period_0_00,E
850,2986,2020-08-02,6,period_23_30,F
851,2986,2020-08-03,0,period_0_00,E
852,2986,2021-01-06,2,period_10_30,E
853,2987,2020-08-02,6,period_23_30,E
854,2987,2020-08-03,0,period_0_00,D
855,2988,2020-08-02,6,period_23_30,E
856,2988,2020-08-03,0,period_0_00,D
857,2989,2020-08-02,6,period_23_30,C
858,2989,2020-08-03,0,period_0_00,E
859,2990,2020-08-02,6,period_23_30,C
860,2990,2020-08-03,0,period_0_00,D
861,2990,2021-01-06,2,period_10_30,E
862,2991,2020-08-02,6,period_23_30,C
863,2991,2020-08-03,0,period_0_00,C
864,2992,2020-08-02,6,period_23_30,F
865,2992,2020-08-03,0,period_0_00,E
866,2992,2021-01-06,2,period_10_30,E
867,2993,2020-08-02,6,period_23_30,E
868,2993,2020-08-03,0,period_0_00,E
869,2994,2020-08-02,6,period_23_30,E
870,2994,2020-08-03,0,period_0_00,C
871,2995,2020-08-02,6,period_23_30,C
872,2995,2020-08-03,0,period_0_00,C
873,2996,2020-08-02,6,period_23_30,E
874,2996,2020-08-03,0,period_0_00,D
875,2996,2021-01-06,2,period_10_30,E
876,2997,2020-08-02,6,period_23_30,E
877,2997,2020-08-03,0,period_0_00,E
878,2998,2020-08-02,6,period_23_30,E
879,2998,2020-08-03,0,period_0_00,D
880,2999,2020-08-02,6,period_23_30,F
881,2999,2020-08-03,0,period_0_00,D
882,3000,2020-08-02,6,period_23_30,C
883,3000,2020-08-03,0,period_0_00,E
884,3000,2021-01-06,2,period_10_30,E
885,3001,2020-08-02,6,period_23_30,E
886,3001,2020-08-03,0,period_0_00,D
887,3002,2020-08-02,6,period_23_30,E
888,3002,2020-08-03,0,period_0_00,D
889,3003,2020-08-02,6,period_23_30,C
890,3003,2020-08-03,0,period_0_00,D
891,3004,2020-08-02,6,period_23_30,E
892,3004,2020-08-03,0,period_0_00,C
893,3005,2020-08-02,6,period_23_30,C
894,3005,2020-08-03,0,period_0_00,E
895,3006,2020-08-02,6,period_23_30,C
896,3006,2020-08-03,0,period_0_00,D
897,3006,2021-01-06,2,period_10_30,F
898,3007,2020-08-02,6,period_23_30,C
899,3007,2020-08-03,0,period_0_00,C
900,3008,2020-08-02,6,period_23_30,C
901,3008,2020-08-03,0,period_0_00,D
902,3009,2020-08-02,6,period_23_30,F
903,3009,2020-08-03,0,period_0_00,D
904,3010,2020-08-02,6,period_23_30,A
905,3010,2020-08-03,0,period_0_00,D
906,3011,2020-08-02,6,period_23_30,B
907,3011,2020-08-03,0,period_0_00,D
908,3012,2020-08-02,6,period_23_30,E
909,3012,2020-08-03,0,period_0_00,D
910,3012,2021-01-06,2,period_10_30,F
911,3031,2020-08-02,6,period_23_30,D
912,3031,2020-08-03,0,period_0_00,F
913,3032,2020-08-02,6,period_23_30,B
914,3032,2020-08-03,0,period_0_00,D
915,3057,2020-11-18,2,period_11_30,C
916,3057,2020-11-19,3,period_11_30,E
917,3057,2020-11-20,4,period_11_30,C
918,3057,2020-11-28,5,period_14_30,B
919,3057,2020-11-29,6,period_3_00,B
920,3057,2020-11-30,0,period_5_00,B
921,3057,2020-12-21,0,period_15_00,B
922,3057,2020-12-21,0,period_15_30,B
923,3057,2020-12-22,1,period_13_30,B
924,3057,2020-12-22,1,period_14_00,B
925,3057,2020-12-22,1,period_15_00,B
926,3057,2020-12-22,1,period_15_30,B
927,3057,2020-12-23,2,period_14_00,B
928,3057,2020-12-23,2,period_14_30,B
929,3057,2020-12-23,2,period_15_00,B
930,3058,2020-11-16,0,period_14_00,C
931,3058,2020-11-17,1,period_12_00,C
932,3058,2020-11-26,3,period_12_00,B
933,3058,2020-11-28,5,period_14_00,C
934,3058,2020-12-01,1,period_12_00,C
935,3058,2020-12-15,1,period_11_30,E
936,3058,2020-12-21,0,period_14_30,B
937,3058,2020-12-21,0,period_15_30,B
938,3058,2020-12-22,1,period_14_30,B
939,3058,2020-12-22,1,period_15_30,B
940,3058,2020-12-23,2,period_13_30,B
941,3058,2020-12-23,2,period_15_00,B
942,3058,2020-12-23,2,period_9_30,B
943,3059,2020-11-28,5,period_14_30,B
944,3059,2020-11-29,6,period_3_00,B
945,3059,2020-12-21,0,period_15_00,B
946,3059,2020-12-22,1,period_13_30,B
947,3059,2020-12-22,1,period_14_00,B
948,3059,2020-12-22,1,period_15_00,B
949,3060,2020-12-21,0,period_14_30,B
950,3060,2020-12-22,1,period_14_30,B
951,3060,2020-12-23,2,period_14_00,B
952,3060,2020-12-23,2,period_14_30,B
953,3060,2020-12-23,2,period_9_30,B
954,3061,2020-11-20,4,period_11_30,B
955,3061,2020-11-27,4,period_14_00,C
956,3061,2020-11-28,5,period_14_00,C
957,3061,2020-12-15,1,period_11_30,E
958,3061,2020-12-21,0,period_15_30,B
959,3061,2020-12-22,1,period_15_30,B
960,3061,2020-12-23,2,period_13_30,B
961,3061,2020-12-23,2,period_15_00,B
962,3062,2020-11-18,2,period_11_30,D
963,3062,2020-11-19,3,period_11_30,C
964,3062,2020-11-28,5,period_14_30,B
965,3062,2020-11-29,6,period_3_00,B
966,3062,2020-12-21,0,period_15_00,B
967,3062,2020-12-21,0,period_15_30,B
968,3062,2020-12-22,1,period_13_30,B
969,3062,2020-12-22,1,period_14_00,B
970,3062,2020-12-22,1,period_15_00,B
971,3063,2020-11-16,0,period_14_00,C
972,3063,2020-11-26,3,period_12_00,B
973,3063,2020-11-28,5,period_14_00,C
974,3063,2020-12-01,1,period_12_00,B
975,3063,2020-12-21,0,period_14_30,B
976,3063,2020-12-22,1,period_14_30,B
977,3063,2020-12-23,2,period_14_00,B
978,3063,2020-12-23,2,period_14_30,B
979,3063,2020-12-23,2,period_9_30,B
980,3064,2020-11-16,0,period_14_00,C
981,3064,2020-11-17,1,period_12_00,D
982,3064,2020-11-18,2,period_11_30,C
983,3064,2020-11-19,3,period_11_30,B
984,3064,2020-11-27,4,period_14_00,C
985,3064,2020-11-28,5,period_14_00,C
986,3064,2020-11-28,5,period_14_30,B
987,3064,2020-11-29,6,period_3_00,B
988,3064,2020-12-15,1,period_11_30,C
989,3064,2020-12-21,0,period_14_30,B
990,3064,2020-12-21,0,period_15_00,B
991,3064,2020-12-21,0,period_15_30,B
992,3064,2020-12-22,1,period_13_30,B
993,3064,2020-12-22,1,period_14_00,B
994,3064,2020-12-22,1,period_14_30,B
995,3064,2020-12-22,1,period_15_00,B
996,3064,2020-12-22,1,period_15_30,B
997,3064,2020-12-23,2,period_13_30,B
998,3064,2020-12-23,2,period_14_00,B
999,3064,2020-12-23,2,period_14_30,B
1000,3064,2020-12-23,2,period_15_00,B
1001,3064,2020-12-23,2,period_9_30,B
1002,3065,2020-12-21,0,period_15_30,B
1003,3065,2020-12-22,1,period_15_30,B
1004,3066,2020-11-28,5,period_14_00,C
1005,3066,2020-12-01,1,period_12_00,B
1006,3066,2020-12-21,0,period_14_00,F
1007,3066,2020-12-21,0,period_15_00,B
1008,3066,2020-12-21,0,period_15_30,B
1009,3066,2020-12-22,1,period_13_30,B
1010,3066,2020-12-22,1,period_14_00,B
1011,3066,2020-12-23,2,period_15_00,B
1012,3066,2020-12-23,2,period_23_00,F
1013,3066,2021-01-05,1,period_14_30,C
1014,3067,2020-11-26,3,period_12_00,C
1015,3067,2020-12-21,0,period_14_30,B
1016,3067,2020-12-22,1,period_15_00,B
1017,3068,2020-11-17,1,period_12_00,D
1018,3068,2020-12-15,1,period_11_30,B
1019,3068,2020-12-21,0,period_15_30,B
1020,3068,2020-12-22,1,period_14_30,B
1021,3068,2020-12-23,2,period_13_30,B
1022,3068,2020-12-23,2,period_14_00,B
1023,3068,2020-12-23,2,period_14_30,B
1024,3068,2020-12-23,2,period_9_30,B
1025,3070,2020-11-18,2,period_11_30,C
1026,3070,2020-11-20,4,period_11_30,C
1027,3071,2020-11-16,0,period_14_00,C
1028,3071,2020-11-27,4,period_14_00,B
1029,3071,2020-11-28,5,period_14_00,C
1030,3071,2020-12-21,0,period_14_30,B
1031,3071,2020-12-21,0,period_15_00,B
1032,3071,2020-12-21,0,period_15_30,B
1033,3071,2020-12-22,1,period_14_00,B
1034,3071,2020-12-22,1,period_14_30,B
1035,3071,2020-12-22,1,period_15_00,B
1036,3071,2020-12-22,1,period_15_30,B
1037,3071,2020-12-23,2,period_13_30,B
1038,3071,2020-12-23,2,period_14_30,B
1039,3071,2020-12-23,2,period_15_00,B
1040,3071,2020-12-23,2,period_9_30,B
1041,3071,2021-01-05,1,period_14_30,F
1042,3072,2020-11-17,1,period_12_00,E
1043,3072,2021-01-05,1,period_14_30,F
1044,3072,2021-01-05,1,period_22_30,F
1045,3072,2021-01-05,1,period_23_00,F
1046,3073,2020-11-20,4,period_11_30,C
1047,3073,2020-11-26,3,period_12_00,C
1048,3073,2020-11-28,5,period_14_00,C
1049,3073,2020-12-21,0,period_15_00,B
1050,3073,2020-12-21,0,period_15_30,B
1051,3073,2020-12-22,1,period_14_00,B
1052,3073,2020-12-22,1,period_15_30,B
1053,3073,2020-12-23,2,period_14_00,B
1054,3073,2020-12-23,2,period_15_00,B
1055,3073,2021-01-03,6,period_10_00,F
1056,3073,2021-01-05,1,period_14_30,F
1057,3073,2021-01-05,1,period_15_00,F
1058,3073,2021-01-05,1,period_15_30,F
1059,3073,2021-01-05,1,period_21_30,F
1060,3073,2021-01-05,1,period_22_00,F
1061,3073,2021-01-05,1,period_22_30,F
1062,3073,2021-01-05,1,period_23_00,F
1063,3074,2020-11-16,0,period_14_00,E
1064,3074,2020-11-17,1,period_12_00,E
1065,3074,2020-11-18,2,period_11_30,E
1066,3074,2020-11-19,3,period_11_30,E
1067,3074,2020-11-27,4,period_14_00,D
1068,3074,2020-11-28,5,period_14_00,C
1069,3074,2020-12-01,1,period_12_00,D
1070,3074,2020-12-15,1,period_11_30,E
1071,3074,2020-12-21,0,period_14_30,B
1072,3074,2020-12-21,0,period_15_30,B
1073,3074,2020-12-22,1,period_14_00,B
1074,3074,2020-12-22,1,period_14_30,B
1075,3074,2020-12-22,1,period_15_00,B
1076,3074,2020-12-22,1,period_15_30,B
1077,3074,2020-12-23,2,period_13_30,B
1078,3074,2020-12-23,2,period_14_00,B
1079,3074,2020-12-23,2,period_14_30,B
1080,3074,2020-12-23,2,period_9_30,B
1081,3074,2021-01-03,6,period_10_00,C
1082,3074,2021-01-05,1,period_23_00,E
1083,3075,2020-11-17,1,period_12_00,E
1084,3075,2020-11-18,2,period_11_30,F
1085,3075,2020-11-26,3,period_12_00,E
1086,3075,2020-12-15,1,period_11_30,F
1087,3075,2020-12-21,0,period_14_30,B
1088,3075,2020-12-21,0,period_15_00,B
1089,3075,2020-12-22,1,period_14_30,B
1090,3075,2020-12-22,1,period_15_00,B
1091,3075,2020-12-23,2,period_14_30,B
1092,3075,2020-12-23,2,period_15_00,B
1093,3075,2020-12-23,2,period_9_30,B
1094,3075,2020-12-26,5,period_9_30,A
1095,3077,2020-11-18,2,period_12_00,F
1096,3077,2020-11-28,5,period_14_00,C
1097,3077,2020-12-23,2,period_13_30,B
1098,3078,2020-11-16,0,period_14_00,C
1099,3078,2020-11-19,3,period_11_30,C
1100,3078,2020-11-27,4,period_14_00,C
1101,3078,2020-11-29,6,period_2_30,A
1102,3078,2020-12-01,1,period_12_00,D
1103,3078,2020-12-15,1,period_11_30,D
1104,3078,2020-12-21,0,period_15_00,B
1105,3078,2020-12-21,0,period_15_30,B
1106,3078,2020-12-22,1,period_13_30,A
1107,3078,2020-12-22,1,period_14_00,B
1108,3078,2020-12-22,1,period_15_30,B
1109,3078,2020-12-23,2,period_14_00,B
1110,3078,2020-12-23,2,period_15_00,B
1111,3078,2020-12-23,2,period_23_30,F
1112,3078,2020-12-24,3,period_0_00,F
1113,3078,2020-12-26,5,period_7_00,F
1114,3078,2020-12-26,5,period_7_30,F
1115,3078,2020-12-26,5,period_8_00,F
1116,3078,2020-12-26,5,period_8_30,F
1117,3078,2020-12-26,5,period_9_00,F
1118,3078,2021-01-03,6,period_10_00,E
1119,3079,2020-11-16,0,period_14_00,C
1120,3079,2020-11-17,1,period_12_00,D
1121,3079,2020-11-18,2,period_12_00,D
1122,3079,2020-11-20,4,period_11_30,C
1123,3079,2020-11-20,4,period_12_00,C
1124,3079,2020-11-26,3,period_12_00,D
1125,3079,2020-11-28,5,period_14_00,C
1126,3079,2020-12-01,1,period_12_00,C
1127,3079,2020-12-15,1,period_11_30,C
1128,3079,2020-12-21,0,period_14_30,B
1129,3079,2020-12-21,0,period_15_00,B
1130,3079,2020-12-21,0,period_15_30,B
1131,3079,2020-12-22,1,period_13_30,B
1132,3079,2020-12-22,1,period_14_00,C
1133,3079,2020-12-22,1,period_14_30,B
1134,3079,2020-12-22,1,period_15_00,B
1135,3079,2020-12-22,1,period_15_30,B
1136,3079,2020-12-23,2,period_13_30,B
1137,3079,2020-12-23,2,period_14_00,B
1138,3079,2020-12-23,2,period_14_30,B
1139,3079,2020-12-23,2,period_15_00,B
1140,3079,2020-12-23,2,period_9_30,B
1141,3079,2021-01-03,6,period_10_00,D
1142,3083,2020-11-28,5,period_14_00,C
1143,3083,2020-12-21,0,period_14_30,B
1144,3083,2020-12-22,1,period_15_00,B
1145,3083,2020-12-23,2,period_14_30,B
1146,3083,2020-12-23,2,period_9_30,B
1147,3084,2020-11-17,1,period_12_00,D
1148,3084,2020-11-18,2,period_12_00,E
1149,3084,2020-11-19,3,period_11_30,C
1150,3084,2020-11-20,4,period_12_00,D
1151,3084,2020-11-26,3,period_12_00,C
1152,3084,2020-11-28,5,period_14_00,C
1153,3084,2020-12-01,1,period_12_00,C
1154,3084,2020-12-15,1,period_11_30,D
1155,3084,2020-12-21,0,period_14_30,B
1156,3084,2020-12-21,0,period_15_00,B
1157,3084,2020-12-21,0,period_15_30,B
1158,3084,2020-12-21,0,period_16_00,B
1159,3084,2020-12-22,1,period_13_30,B
1160,3084,2020-12-22,1,period_14_00,B
1161,3084,2020-12-22,1,period_14_30,B
1162,3084,2020-12-22,1,period_15_00,B
1163,3084,2020-12-22,1,period_15_30,B
1164,3084,2020-12-23,2,period_13_30,B
1165,3084,2020-12-23,2,period_14_00,B
1166,3084,2020-12-23,2,period_15_00,B
1167,3087,2020-11-15,6,period_10_30,D
1168,3089,2020-11-15,6,period_10_30,C
1169,3089,2020-11-15,6,period_2_00,C
1170,3093,2020-11-15,6,period_2_00,E
1171,3098,2020-11-15,6,period_2_00,C
1172,3098,2020-11-29,6,period_13_00,C
1173,3276,2020-12-24,3,period_3_30,A
1174,3276,2021-01-15,4,period_4_30,B
1175,3276,2021-03-11,3,period_7_30,F
1176,3276,2021-03-31,2,period_0_00,F
1177,3276,2021-04-14,2,period_0_00,A
1178,3278,2020-12-03,3,period_5_00,E
1179,3278,2020-12-06,6,period_0_00,D
1180,3490,2021-03-23,1,period_9_30,C
1181,3669,2020-12-18,4,period_1_00,A
1182,3669,2021-04-15,3,period_1_30,A
1183,3673,2020-12-22,1,period_1_30,A
1184,3677,2020-11-29,6,period_12_30,A
1185,3677,2020-11-29,6,period_2_00,A
1186,3677,2020-11-29,6,period_3_30,A
1187,3677,2020-11-30,0,period_13_30,A
1188,3677,2020-11-30,0,period_23_00,A
1189,3677,2020-12-01,1,period_15_00,A
1190,3677,2020-12-02,2,period_13_30,A
1191,3677,2020-12-05,5,period_9_30,A
1192,3677,2020-12-07,0,period_14_00,A
1193,3677,2020-12-12,5,period_5_00,A
1194,3677,2020-12-12,5,period_5_30,A
1195,3677,2020-12-12,5,period_6_30,A
1196,3677,2020-12-12,5,period_7_30,A
1197,3679,2020-11-28,5,period_15_30,A
1198,3679,2020-11-29,6,period_14_00,A
1199,3679,2020-11-29,6,period_14_30,A
1200,3679,2020-11-29,6,period_15_30,A
1201,3679,2020-12-01,1,period_13_30,A
1202,3679,2020-12-01,1,period_15_30,A
1203,3679,2020-12-05,5,period_10_30,A
1204,3679,2020-12-06,6,period_7_00,A
1205,3679,2020-12-06,6,period_7_30,A
1206,3679,2020-12-10,3,period_14_00,A
1207,3679,2020-12-10,3,period_14_30,A
1208,3679,2020-12-12,5,period_6_00,A
1209,3679,2020-12-12,5,period_8_30,A
1210,3679,2020-12-13,6,period_10_30,A
1211,3679,2020-12-13,6,period_12_30,A
1212,3683,2020-11-29,6,period_3_30,A
1213,3689,2020-11-29,6,period_3_30,A
1214,3693,2020-11-29,6,period_12_30,A
1215,3693,2020-11-29,6,period_14_30,A
1216,3693,2020-11-29,6,period_15_30,A
1217,3693,2020-11-29,6,period_2_00,A
1218,3693,2020-11-29,6,period_3_30,A
1219,3693,2020-11-30,0,period_13_30,A
1220,3693,2020-11-30,0,period_14_00,A
1221,3693,2020-11-30,0,period_23_00,A
1222,3693,2020-12-01,1,period_13_30,A
1223,3693,2020-12-01,1,period_15_00,A
1224,3693,2020-12-01,1,period_15_30,A
1225,3693,2020-12-02,2,period_13_30,A
1226,3693,2020-12-02,2,period_14_00,A
1227,3693,2020-12-02,2,period_14_30,A
1228,3693,2020-12-02,2,period_15_30,A
1229,3693,2020-12-05,5,period_10_30,A
